range,cost,capacity,config
2.417782545,3890.624268,46,"*aMM0++++++*bNM2+++*cMN2+++*dLM1+++*eML1+++*fNN1*gLL2^ab^ac^ad^ae^bf^cf^dg^gb,46,3"
2.808208466,3890.624268,41,"*aMM0++++++*bNM2+++*cMN2+++*dLM1+++*eML1+++*fNN2*gLL1^ab^ac^ad^ae^bf^cf^eg^dg,41,3"
2.5620327,3890.624268,44,"*aMM0++++++*bNM2+++*cMN2+++*dLM1+++*eML1+++*fNN2*gLL1^ab^ac^ad^ae^bf^cf^eg^dg,44,3"
2.494472265,3890.624268,45,"*aMM0++++++*bNM2+++*cMN2+++*dLM1+++*eML1+++*fNN2*gLL1^ab^ac^ad^ae^bf^cf^eg^dg,45,3"
2.265758038,3890.624268,48,"*aMM0++++++*bNM2+++*cMN2+++*dLM1+++*eML1+++*fNN2*gLL1^ab^ac^ad^ae^bf^cf^eg^dg,48,3"
2.155505657,3734.624268,46,"*aMM0++++++*bNM2+++*cMN2+++*dLM1+++*eML1+++*fNN4*gLL4^ab^ac^ad^ae^bf^cf^dg^bg,46,3"
2.756575823,3734.624268,41,"*aMM0++++++*bNM2+++*cMN2+++*dLM1+++*eML1+++^ab^ac^ad^ae,41,33"
2.513112068,3734.624268,43,"*aMM0++++++*bNM2+++*cMN2+++*dLM1+++*eML1+++^ab^ac^ad^ae,43,3"
52.04267883,13527.32715,32,"*aMM0++++++*bNM3+++*cMN3++*dLM3++*eML3++*fOM2+++++*gMO2+++++*hKM1+++++*iMK1+++++*jPM4*kON4*lOL4*mNO4*nMP4*oLO4*pKN4*qJM4*rKL4*sNK4*tLK4*uMJ4*vLN0+++++++++*wNL0+++++++++*xOK1+++++*yNJ4*zOJ4*!PK4*@PL4*#OO4*$NN2+++++*%KO2+++++*&LP4*(KP4*)LL1+++++*_KK4^ab^ac^ad^ae^bf^cg^dh^ei^fj^fk^fl^gm^gn^go^hp^hq^hr^is^it^iu^dv^ew^sx^uy^yz^x!^!@^k#^b$^p%^o&^%(^t)^t_^vc^bw^lx^ys^zx^@j^##^c#^$m^$m^$k^vo^p%^%o^o&^&n^%(^pv^wl^sw^t)^)e^)d^r)^t_^_r^i@,32,3"
59.13179016,13152.49023,27,"*aMM0++++++*bNM3+++*cMN3+++*dLM3++*eML3++*fOM2++++*gMO1++++*hKM2++++*iMK1++++*jPM4*kON4*lOL4*mNO4*nMP4*oLO4*pKN4*qJM4*rKL4*sNK4*tLK4*uMJ4*vLN0+++++++++*wNL0+++++++++*xOK1+++++*yNJ4*zOJ4*!PK4*@PL4*#OO4*$NN2+++++*%KO2+++++*&LP4*(KP4*)LL1+++++*_KK4^ab^ac^ad^ae^bf^cg^dh^ei^fj^fk^fl^gm^gn^go^hp^hq^hr^is^it^iu^dv^ew^sx^uy^yz^x!^!@^k#^b$^p%^o&^%(^t)^t_^vc^bw^lx^ys^zx^@j^m#^c$^$m^$k^vo^p%^%o^o&^&n^%(^pv^wl^sw^t)^))^)d^r)^t_^_r^i@,27,3"
1.076519847,4046.624268,69,"*aMM0++++++*bNM4+*cMN4+*dLM4++*eML4++*fOM2+++*gMO1+++*hKM2+++*iMK1+++*jPM2*kMP1*lJM2*mMJ1^ab^ac^ad^ae^bf^cg^dh^ei^fj^gk^hl^im,69,3"
2.065978289,4046.624268,52,"*aMM0++++++*bNM4++*cMN4+*dLM4++*eML4+*fOM2+++*gMO1+++*hKM2+++*iMK1+++*jPM2*kMP1*lJM2*mMJ1^ab^ac^ad^ae^bf^cg^dh^ei^fj^gk^hl^im,52,3"
1.996754885,4046.624268,53,"*aMM0++++++*bNM4++*cMN4+*dLM4++*eML4++*fOM2+++*gMO1+++*hKM2+++*iMK1+++*jPM2*kMP1*lJM2*mMJ1^ab^ac^ad^ae^bf^cg^dh^ei^fj^gk^hl^im,53,3"
1.396489739,4153.374023,70,"*aMM0++++++*bNM4++*cMN4+*dLM4++*eML4++*fOM2+++*gMO1+++*hKM2+++*iMK1+++*jPM2+*kMP1+*lJM2+*mMJ1+^ab^ac^ad^ae^bf^cg^dh^ei^fj^gk^hl^im,70,3"
1.40485549,4046.624268,65,"*aMM0++++++*bNM4++*cMN4+*dLM4+++*eML4+*fOM2+++*gMO1+++*hKM2+++*iMK1+++*jPM2*kMP1*lJM2*mMJ1^ab^ac^ad^ae^bf^cg^dh^ei^fj^gk^hl^im,65,3"
1.711265802,4046.624268,59,"*aMM0++++++*bNM4++*cMN4++*dLM4+++*eML4+++*fOM2+++*gMO1+++*hKM2+++*iMK1+++*jPM2*kMP1*lJM2*mMJ1^ab^ac^ad^ae^bf^cg^dh^ei^fj^gk^hl^im,59,3"
1.907007575,4046.624268,55,"*aMM0++++++*bNM4+++*cMN4++*dLM4+++*eML4++*fOM2+++*gMO1+++*hKM2+++*iMK1+++*jPM2*kMP1*lJM2*mMJ1^ab^ac^ad^ae^bf^cg^dh^ei^fj^gk^hl^im,55,3"
1.799807906,4046.624268,57,"*aMM0++++++*bNM4+++*cMN4++*dLM4+++*eML4++*fOM2+++*gMO1+++*hKM2+++*iMK1+++*jPM2*kMP1*lJM2*mMJ1^ab^ac^ad^ae^bf^cg^dh^ei^fj^gk^hl^im,57,3"
1.453502297,4153.374023,68,"*aMM0++++++*bNM4+++*cMN4++*dLM4+++*eML4+++*fOM2+++*gMO1+++*hKM2+++*iMK1+++*jPM2+*kMP1+*lJM2+*mMJ1+^ab^ac^ad^ae^bf^cg^dh^ei^fj^gk^hl^im,68,3"
2.114643574,4046.624268,51,"*aMM0++++++*bNM4+++*cMN4+++*dLM4++*eML4++*fOM2+++*gMO1+++*hKM2+++*iMK1+++*jPM2*kMP1*lJM2*mMJ1^ab^ac^ad^ae^bf^cg^dh^ei^fj^gk^hl^im,51,3"
1.342433453,4046.624268,66,"*aMM0++++++*bNM4+++*cMN4+++*dLM4+++*eML4+++*fOM1+++*gMO2+++*hKM2+++*iMK1+++*jPM2*kMP1*lJM2*mMJ1^ab^ac^ad^ae^bf^cg^dh^ei^fj^gk^hl^im,66,3"
1.86198771,4046.624268,56,"*aMM0++++++*bNM4+++*cMN4+++*dLM4+++*eML4+++*fOM2+++*gMO1+++*hKM2+++*iMK1+++*jPM2*kMP1*lJM2*mMJ1^ab^ac^ad^ae^bf^cg^dh^ei^fj^gk^hl^im,56,3"
1.753169417,4046.624268,58,"*aMM0++++++*bNM4+++*cMN4+++*dLM4+++*eML4+++*fOM2+++*gMO1+++*hKM2+++*iMK1+++*jPM2*kMP1*lJM2*mMJ1^ab^ac^ad^ae^bf^cg^dh^ei^fj^gk^hl^im,58,3"
1.561778665,4046.624268,62,"*aMM0++++++*bNM4+++*cMN4+++*dLM4+++*eML4+++*fOM2+++*gMO1+++*hKM2+++*iMK1+++*jPM2*kMP1*lJM2*mMJ1^ab^ac^ad^ae^bf^cg^dh^ei^fj^gk^hl^im,62,3"
1.956302881,4046.624268,54,"*aMM0++++++*bNM4++++*cMN4+++*dLM4+++*eML4+++*fOM2+++*gMO1+++*hKM2+++*iMK1+++*jPM2*kMP1*lJM2*mMJ1^ab^ac^ad^ae^bf^cg^dh^ei^fj^gk^hl^im,54,3"
3.862034082,4355.353516,46,"*aMM0+++++++*bNM1++*cMN1++*dLM2++*eML2++*fLL1+++*gNN2+++*hNL3*iLN3^ab^ac^ad^ae^df^bg^ch^eh^di^ic,46,3"
3.231928825,4466.478516,52,"*aMM0+++++++*bNM1+++*cMN1+++*dLM2+++*eML2+++*fLL1++*gNN2++*hNL3*iLN3^ab^ac^ad^ae^df^bg^ef^cg^eh^hb^di^ic,52,3"
3.327965498,4475.616699,51,"*aMM0+++++++*bNM1+++*cMN1+++*dLM2+++*eML2+++*fLL1++*gNN2++*hNL3+*iLN3+^ab^ac^ad^ae^df^bg^ef^cg^eh^hb^di^ic,51,3"
3.234805107,4475.616699,52,"*aMM0+++++++*bNM1+++*cMN1+++*dLM2+++*eML2+++*fLL1++*gNN2++*hNL3+*iLN3+^ab^ac^ad^ae^df^bg^ef^cg^eh^hb^di^ic,52,3"
3.413885117,4475.616699,50,"*aMM0+++++++*bNM1+++*cMN1+++*dLM2+++*eML2+++*fLL1++*gNN2++*hNL3+*iLN3+^ab^ac^ad^ae^df^bg^eh^di^cf^dg^eh^ic,50,3"
4.460325241,4577.603516,46,"*aMM0+++++++*bNM1+++*cMN1+++*dLM2+++*eML2+++*fLL1+++*gNN2+++*hNL3*iLN3^ab^ac^ad^ae^df^bg^ef^cg^eh^di^di,46,3"
4.650150299,4596.221191,45,"*aMM0+++++++*bNM1+++*cMN1+++*dLM2+++*eML2+++*fLL1+++*gNN2+++*hNL3++*iLN3++^ab^ac^ad^ae^df^bg^ef^cg^eh^di^di,45,3"
4.715549469,4626.768066,45,"*aMM0+++++++*bNM1+++*cMN1+++*dLM2+++*eML2+++*fLL1+++*gNN2+++*hNL3+++++*iLN3+++++^ab^ac^ad^ae^df^bg^ef^cg^eh^di^di,45,3"
4.608759403,4648.952637,46,"*aMM0+++++++*bNM1+++*cMN1+++*dLM2+++*eML2+++*fLL1+++*gNN2+++*hNL3+++++++*iLN3+++++++^ab^ac^ad^ae^df^bg^ef^cg^eh^hd^di^ic,46,3"
1.308536768,4854.777344,99,"*aMM0+++++++*bNM1+++*cMN1+++*dLM2+++*eML2+++*fLL2+*gNN2+*hNL1+*iLN1+*jKM1+*kMO2+*lOM2+*mMK1+^ab^ac^ad^ae^df^cg^eh^di^dj^ck^bl^em^ef^bg^bh^ci,99,3"
32.27803421,6109.750977,29,"*aMM0+++++++*bNM1+++*cMN1+++*dLM2+++*eML2+++*fNL3++++++*gLN3++++++^ab^ac^ad^ae^bf^cg,29,3"
3.668437004,4017.2771,41,"*aMM0+++++++*bNM1+++*cMN1+++*dLM2+++*eML2+++^ab^ac^ad^ae,41,3"
3.518742323,4017.2771,42,"*aMM0+++++++*bNM1+++*cMN1+++*dLM2+++*eML2+++^ab^ac^ad^ae,42,3*"
3.230293036,4017.2771,44,"*aMM0+++++++*bNM1+++*cMN1+++*dLM2+++*eML2+++^ab^ac^ad^ae,44,3"
3.079356432,4017.2771,45,"*aMM0+++++++*bNM1+++*cMN1+++*dLM2+++*eML2+++^ab^ac^ad^ae,45,3"
2.743842602,4017.2771,47,"*aMM0+++++++*bNM1+++*cMN1+++*dLM2+++*eML2+++^ab^ac^ad^ae,47,3"
4.188333035,4485.096191,46,"*aMM0+++++++*bNM1+++*cMN2++*dLM1+++*eML2++*fLL1+++*gNN2+++*hNL3++*iLN3++^ab^ac^ad^ae^df^bg^ef^cg^eh^hb^di^ic,46,3"
3.294836283,4466.478516,51,"*aMM0+++++++*bNM1+++*cMN2+++*dLM1+++*eML2+++*fLL1++*gNN2++*hNL3*iLN3^ab^ac^ad^ae^df^bg^ef^cg^eh^hb^di^ic,51,3"
4.631293297,4586.742188,45,"*aMM0+++++++*bNM1+++*cMN2+++*dLM1+++*eML2+++*fLL1+++*gNN2+++*hNL3+*iLN3+^ab^ac^ad^ae^df^bg^ef^cg^eh^hc^di,45,3"
4.520219326,4596.221191,46,"*aMM0+++++++*bNM1+++*cMN2+++*dLM1+++*eML2+++*fLL1+++*gNN2+++*hNL3++*iLN3++^ab^ac^ad^ae^df^bg^ef^cg^eh^hb^di^ic,46,3"
2.993309736,4596.221191,57,"*aMM0+++++++*bNM1+++*cMN2+++*dLM1+++*eML2+++*fLL1+++*gNN2+++*hNL3++*iLN3++^ab^ac^ad^ae^df^bg^eh^di^cf^eg^gb^bh^ic,57,3"
1.405904651,4854.777344,95,"*aMM0+++++++*bNM1+++*cMN2+++*dLM1+++*eML2+++*fLL2+*gNN2+*hNL1+*iLN1+*jKM1+*kMO2+*lOM1+*mMK2+^ab^ac^ad^ae^df^cg^eh^di^dj^ck^bl^em^ef^bg^bh^ci,95,3"
16.32832909,8377.480469,77,"*aMM0+++++++*bNM1+++*cMN2+++*dLM1+++*eML2+++*fLN0++*gNL0++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^fc^eg^gb^bh^ci^ej^dk,77,3"
3.672211409,4577.603516,50,"*aMM0+++++++*bNM1+++*cMN2+++*dLM1+++*eML2+++*fLN3*gNL3*hLL2+++*iNN1+++^ab^ac^ad^ae^cf^bg^dh^ci^bi^fd^eg^eh,50,3"
1.568323016,4854.777344,79,"*aMM0+++++++*bNM1+++*cMN2+++*dLM2+++*eML1+++*fLL2+*gNN2+*hNL1+*iLN1+*jKM1+*kMO2+*lOM1+*mMK2+^ab^ac^ad^ae^df^cg^eh^di^dj^ck^bl^em^ef^bg^bh^ci,79,3"
1.544595599,4854.777344,82,"*aMM0+++++++*bNM1+++*cMN2+++*dLM2+++*eML1+++*fLL2+*gNN2+*hNL1+*iLN1+*jKM1+*kMO2+*lOM1+*mMK2+^ab^ac^ad^ae^df^cg^eh^di^dj^ck^bl^em^ef^bg^bh^ci,82,3"
18.8534832,8377.480469,66,"*aMM0+++++++*bNM1+++*cMN2+++*dLM2+++*eML1+++*fLN0++*gNL0++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^fc^eg^gb^bh^ci^ej^dk,66,3"
18.85621071,8804.246094,75,"*aMM0+++++++*bNM1+++*cMN2+++*dLM2+++*eML1+++*fLN0+++*gNL0+++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^fc^eg^gb^bh^ci^ej^dk,75,3"
3.403862715,4466.478516,50,"*aMM0+++++++*bNM1+++*cMN2+++*dLM2+++*eML1+++*fLN3*gNL3*hLL2++*iNN1++^ab^ac^ad^ae^cf^bg^dh^ci^bi^fd^eg^eg,50,3"
3.406260729,4577.603516,52,"*aMM0+++++++*bNM1+++*cMN2+++*dLM2+++*eML1+++*fLN3*gNL3*hLL2+++*iNN1+++^ab^ac^ad^ae^cf^bg^dh^ci^bi^df^eh^ei,52,3"
3.210739851,4577.603516,54,"*aMM0+++++++*bNM1+++*cMN2+++*dLM2+++*eML1+++*fLN3*gNL3*hLL2+++*iNN1+++^ab^ac^ad^ae^cf^bg^dh^ci^bi^df^eh^ei,54,3"
3.152837753,4577.603516,55,"*aMM0+++++++*bNM1+++*cMN2+++*dLM2+++*eML1+++*fLN3*gNL3*hLL2+++*iNN1+++^ab^ac^ad^ae^cf^bg^dh^ci^bi^df^eh^ei,55,3"
3.074723005,4577.603516,56,"*aMM0+++++++*bNM1+++*cMN2+++*dLM2+++*eML1+++*fLN3*gNL3*hLL2+++*iNN1+++^ab^ac^ad^ae^cf^bg^dh^ci^bi^df^eh^ei,56,3"
2.989899874,4577.603516,57,"*aMM0+++++++*bNM1+++*cMN2+++*dLM2+++*eML1+++*fLN3*gNL3*hLL2+++*iNN1+++^ab^ac^ad^ae^cf^bg^dh^ci^bi^df^eh^ei,57,3"
3.643098831,4568.800293,50,"*aMM0+++++++*bNM1+++*cMN2+++*dLM2+++*eML1+++*fLN3-*gNL3-*hLL2+++*iNN1+++^ab^ac^ad^ae^cf^bg^dh^ci^bi^df^ei^eg,50,3"
3.678315401,4606.047852,50,"*aMM0+++++++*bNM1+++*cMN2+++*dLM2+++*eML1+++*fLN3+++*gNL3+++*hLL2+++*iNN1+++^ab^ac^ad^ae^cf^bg^dh^ci^bi^fd^eg^gi^gc,50,3"
4.693386078,4616.228027,45,"*aMM0+++++++*bNM1+++*cMN2+++*dLM2+++*eML1+++*fLN3++++*gNL3++++*hLL2+++*iNN1+++^ab^ac^ad^ae^cf^bg^dh^ci^bi^fd^eg^hg,45,3"
3.579558611,4498.617188,50,"*aMM0+++++++*bNM2*cMN1*dLM2*eML1*fMO1+++*gOM2+++*hKM2+++*iMK1+++*jNL3+*kLN3+^ab^ac^ad^ae^cf^bg^dh^ei^ej^dk^jb^kc,50,3"
3.5877738,4508.096191,50,"*aMM0+++++++*bNM2*cMN1*dLM2*eML1*fMO1+++*gOM2+++*hKM2+++*iMK1+++*jNL3++*kLN3++^ab^ac^ad^ae^cf^bg^dh^ei^ej^jb^dk^kc,50,3"
3.594197035,4513.009766,50,"*aMM0+++++++*bNM2*cMN1*dLM2*eML1*fMO1+++*gOM2+++*hKM2+++*iMK1+++*jNL3+++*kLN3++^ab^ac^ad^ae^cf^bg^dh^ei^ej^jb^dk^kc,50,3"
3.594712019,4528.103027,50,"*aMM0+++++++*bNM2*cMN1*dLM2*eML1*fMO1+++*gOM2+++*hKM2+++*iMK1+++*jNL3++++*kLN3++++^ab^ac^ad^ae^cf^bg^dh^ei^ej^jb^dk^ck,50,3"
3.331067324,4596.228516,53,"*aMM0+++++++*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gOM2+++*hKM2+++*iMK1+++*jNL3*kLN3^ab^ac^ad^ae^cf^bg^dh^ei^ej^dk^jb^kc,53,3"
3.17824769,4624.672852,55,"*aMM0+++++++*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gOM2+++*hKM2+++*iMK1+++*jNL3+++*kLN3+++^ab^ac^ad^ae^cf^bg^dh^ei^ej^dk^jb^kc,55,3"
3.088623524,4624.672852,56,"*aMM0+++++++*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gOM2+++*hKM2+++*iMK1+++*jNL3+++*kLN3+++^ab^ac^ad^ae^cf^bg^dh^ei^ej^jb^dk^kc,56,3"
2.505492449,4466.478516,62,"*aMM0+++++++*bNM2++*cMN1+++*dLM2++*eML1+++*fLN3*gNL3*hLL2+++*iNN1+++^ab^ac^ad^ae^cf^bg^dh^ci^ci^bi^df^eh^ei,62,3"
3.518707752,4596.221191,51,"*aMM0+++++++*bNM2+++*cMN1+++*dLM1+++*eML2+++*fLL1+++*gNN2+++*hNL3++*iLN3++^ab^ac^ad^ae^df^bg^ef^cg^eh^hb^di^ic,51,3"
1.382104039,4854.777344,96,"*aMM0+++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLL2+*gNN2+*hNL1+*iLN1+*jKM1+*kMO2+*lOM1+*mMK2+^ab^ac^ad^ae^df^cg^eh^di^dj^ck^bl^em^ef^bg^bh^ci,96,3"
1.355647683,4854.777344,97,"*aMM0+++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLL2+*gNN2+*hNL1+*iLN1+*jKM1+*kMO2+*lOM1+*mMK2+^ab^ac^ad^ae^df^cg^eh^di^dj^ck^bl^em^ef^bg^bh^ci,97,3"
1.679268122,4854.777344,70,"*aMM0+++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLL2+*gNN2+*hNL1+*iLN1+*jKM1+*kMO2+*lOM1+*mMK2+^ab^ac^ad^ae^df^cg^eh^di^dj^ck^bl^em^ef^bg^bj^ch,70,3"
14.35648727,8377.480469,85,"*aMM0+++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0++*gNL0++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^fc^eg^gb^bh^ci^ej^dk,85,3"
24.23746109,8804.246094,56,"*aMM0+++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0+++*gNL0+++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^fc^eg^gb^bh^ci^ej^dk,56,3"
21.6261673,8804.246094,65,"*aMM0+++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0+++*gNL0+++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^fc^eg^gb^bh^ci^ej^dk,65,3"
1.456884027,4577.603516,70,"*aMM0+++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN3*gNL3*hLL1+++*iNN2+++^ab^ac^ad^ae^cf^bg^dh^ci^bi^fd^eg^hc,70,3"
2.724167347,4466.478516,54,"*aMM0+++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN3*gNL3*hLL2++*iNN1++^ab^ac^ad^ae^cf^bg^dh^ci^bi^fd^eg^eh,54,3"
3.11919713,4573.202148,55,"*aMM0+++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN3-*gNL3*hLL2+++*iNN1+++^ab^ac^ad^ae^cf^bg^dh^ci^bi^df^eg^eh,55,3"
3.11141324,4568.800293,55,"*aMM0+++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN3-*gNL3-*hLL2+++*iNN1+++^ab^ac^ad^ae^cf^bg^dh^ci^bi^df^eh^ei,55,3"
2.752548933,4577.603516,60,"*aMM0+++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN3*gNL3*hLL2+++*iNN1+++^ab^ac^ad^ae^cf^bg^dh^ci^bi^fd^eg^cg,60,3"
2.740791559,4568.800293,60,"*aMM0+++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN3-*gNL3-*hLL2+++*iNN1+++^ab^ac^ad^ae^cf^bg^dh^ci^bi^fd^eg^eh,60,3"
1.381647348,4577.603516,71,"*aMM0+++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN3*gNL3*hLL2+++*iNN1+++^ab^ac^ad^ae^cf^bg^dh^ci^bi^fd^eg^eh,71,3"
4.607614994,4577.603516,45,"*aMM0+++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN3*gNL3*hLL2+++*iNN1+++^ab^ac^ad^ae^cf^bg^dh^di^ci^bh^di,45,3"
4.138237,4129.461426,41,"*aMM0+++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN3------*gNL3------^ab^ac^ad^ae^df^eg,41,3"
4.015786171,4395.991699,46,"*aMM0+++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN3+*gNL3+*hLL2+*iNN1+^ab^ac^ad^ae^cf^bg^dh^ci^bi^df^ei^eg,46,3"
2.729031324,4475.616699,54,"*aMM0+++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN3+*gNL3+*hLL2++*iNN1++^ab^ac^ad^ae^cf^bg^dh^ci^bi^df^eg^eh,54,3"
3.211116076,4596.221191,54,"*aMM0+++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN3++*gNL3++*hLL2+++*iNN1+++^ab^ac^ad^ae^cf^bg^dh^ci^bi^df^eg^eh,54,3"
4.666146278,4606.047852,45,"*aMM0+++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN3+++*gNL3+++*hLL2+++*iNN1+++^ab^ac^ad^ae^cf^bg^dh^ci^bi^fd^eg^eh,45,3"
3.049071312,4173.277344,48,"*aMM0+++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fNN2*gLL1^ab^ac^ad^ae^bf^cf^dg^eg,48,3"
2.297784805,4173.277344,55,"*aMM0+++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fNN2*gLL1^ab^ac^ad^ae^bf^cf^dg^eg,55,3"
1.510371804,4854.777344,89,"*aMM0+++++++*bNM2+++*cMN2+++*dLM1+++*eML1+++*fLL2+*gNN2+*hNL1+*iLN1+*jKM1+*kMO2+*lOM2+*mMK1+^ab^ac^ad^ae^df^cg^eh^di^dj^ck^bl^em^ef^bg^bh^ci,89,3"
1.498530746,4854.777344,90,"*aMM0+++++++*bNM2+++*cMN2+++*dLM1+++*eML1+++*fLL2+*gNN2+*hNL1+*iLN1+*jKM1+*kMO2+*lOM2+*mMK1+^ab^ac^ad^ae^df^cg^eh^di^dj^ck^bl^em^ef^bg^bh^ci,90,3"
27.19249535,8377.480469,35,"*aMM0+++++++*bNM2+++*cMN2+++*dLM1+++*eML1+++*fLN0++*gNL0++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^fc^eg^gb^bh^ci^ej^dk,35,3"
17.18401718,8377.480469,73,"*aMM0+++++++*bNM2+++*cMN2+++*dLM1+++*eML1+++*fLN0++*gNL0++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^fc^eg^gb^bh^ci^ej^dk,73,3"
20.14481544,8804.246094,70,"*aMM0+++++++*bNM2+++*cMN2+++*dLM1+++*eML1+++*fLN0+++*gNL0+++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^fc^eg^gb^bh^ci^ej^dk,70,3"
3.080844879,4466.478516,53,"*aMM0+++++++*bNM2+++*cMN2+++*dLM1+++*eML1+++*fLN3*gNL3*hLL2++*iNN1++^ab^ac^ad^ae^cf^bg^dh^ci^bi^fd^eg^eh,53,3"
2.97355628,4173.277344,49,"*aMM0+++++++*bNM2+++*cMN2+++*dLM1+++*eML1+++*fNN2*gLL1^ab^ac^ad^ae^bf^cf^dg^eg,49,3"
3.249558449,4173.277344,46,"*aMM0+++++++*bNM2+++*cMN2+++*dLM1+++*eML1+++*fNN2*gLL1^ab^ac^ad^ae^bf^cf^eg^dg,46,3"
3.376986742,4017.2771,43,"*aMM0+++++++*bNM2+++*cMN2+++*dLM1+++*eML1+++^ab^ac^ad^ae,43,3"
2.539964676,4017.2771,48,"*aMM0+++++++*bNM2+++*cMN2+++*dLM1+++*eML1+++^ab^ac^ad^ae,48,33"
2.328470469,4017.2771,49,"*aMM0+++++++*bNM2+++*cMN2+++*dLM1+++*eML1+++^ab^ac^ad^ae,49,35"
2.353302479,4329.277344,59,"*aMM0+++++++*bNM4++*cMN4+*dLM4++*eML4+*fOM2+++*gMO1+++*hKM2+++*iMK1+++*jPM2*kMP1*lJM2*mMJ1^ab^ac^ad^ae^bf^cg^dh^ei^fj^gk^hl^im,59,3"
2.567726851,4329.277344,56,"*aMM0+++++++*bNM4++*cMN4+*dLM4++*eML4++*fOM2+++*gMO1+++*hKM2+++*iMK1+++*jPM2*kMP1*lJM2*mMJ1^ab^ac^ad^ae^bf^cg^dh^ei^fj^gk^hl^im,56,3"
1.463476419,4329.277344,68,"*aMM0+++++++*bNM4++*cMN4+*dLM4++*eML4++*fOM2+++*gMO1+++*hKM2+++*iMK1+++*jPM2*kMP1*lJM2*mMJ1^ab^ac^ad^ae^bf^cg^dh^ei^fj^gk^hl^im,68,3"
2.831622839,4329.277344,52,"*aMM0+++++++*bNM4++*cMN4++*dLM4++*eML4++*fOM2+++*gMO1+++*hKM2+++*iMK1+++*jPM2*kMP1*lJM2*mMJ1^ab^ac^ad^ae^bf^cg^dh^ei^fj^gk^hl^im,52,3"
2.950983047,4329.277344,50,"*aMM0+++++++*bNM4++*cMN4++*dLM4+++*eML4++*fOM2+++*gMO1+++*hKM2+++*iMK1+++*jPM2*kMP1*lJM2*mMJ1^ab^ac^ad^ae^bf^cg^dh^ei^fj^gk^hl^im,50,3"
2.501264572,4329.277344,57,"*aMM0+++++++*bNM4++*cMN4++*dLM4+++*eML4++*fOM2+++*gMO1+++*hKM2+++*iMK1+++*jPM2*kMP1*lJM2*mMJ1^ab^ac^ad^ae^bf^cg^dh^ei^fj^gk^hl^im,57,3"
2.259967327,4329.277344,60,"*aMM0+++++++*bNM4++*cMN4++*dLM4+++*eML4++*fOM2+++*gMO1+++*hKM2+++*iMK1+++*jPM2*kMP1*lJM2*mMJ1^ab^ac^ad^ae^bf^cg^dh^ei^fj^gk^hl^im,60,3"
2.638447523,4329.277344,55,"*aMM0+++++++*bNM4++*cMN4++*dLM4++4*eML4++*fOM2+++*gMO1+++*hKM2+++*iMK1+++*jPM2*kMP1*lJM2*mMJ1^ab^ac^ad^ae^bf^cg^dh^ei^fj^gk^hl^im,55,3"
2.889296293,4329.277344,51,"*aMM0+++++++*bNM4+++*cMN4+++*dLM4++*eML4+++*fOM2+++*gMO1+++*hKM2+++*iMK1+++*jPM2*kMP1*lJM2*mMJ1^ab^ac^ad^ae^bf^cg^dh^ei^fj^gk^hl^im,51,3"
