seq	action	start_submit
297	Open;3100.0;12596.0;11.0	0
297	Open;3700.0;12596.0;12.0	0
297	Open;3100.0;12596.0;11.0	0
297	Open;3700.0;12596.0;12.0	0
297	Open;3100.0;12596.0;11.0	0
297	Open;3700.0;12596.0;12.0	0
297	Open;4000.0;12663.0;12.0	0
297	Open;3700.0;12596.0;12.0	0
297	Open;4000.0;12663.0;12.0	0
297	Open;3700.0;12596.0;12.0	0
297	Open;4000.0;12663.0;12.0	0
297	Open;3700.0;12596.0;12.0	0
297	Open;3700.0;12596.0;12.0	0
297	Selected;3700.0;12596.0;12.0	0
298	Scenario;6.9:-0.8|6.5:-1.0|-4.5:-6.0|-6.5:-6.8|-3.1:-4.4|-1.0:-4.8|-1.7:-4.4|-1.0:-5.6|-2.0:-5.1|-1.2:-4.0|2.1:-6.4|1.5:-5.9|1.1:-6.3|2.2:-5.6|2.8:-6.0|6.0:5.1|6.8:5.3|7.4:4.8|6.5:4.7|7.4:5.7|	1
298	Open;500.0;3470.0;2.0	0
298	Open;500.0;3470.0;2.0	0
298	Open;500.0;3470.0;2.0	0
298	Open;4800.0;13470.0;15.0	0
298	Open;3700.0;26378.0;17.0	0
298	Open;4200.0;14226.0;19.0	0
298	Open;3700.0;10756.0;17.0	0
298	Open;4200.0;14226.0;19.0	0
298	Open;3700.0;10756.0;17.0	0
298	Open;4200.0;14226.0;19.0	0
298	Open;3700.0;10756.0;17.0	0
298	Open;4200.0;14226.0;19.0	0
298	Open;3700.0;10756.0;17.0	0
298	Open;4200.0;14226.0;19.0	0
298	Open;3700.0;10756.0;17.0	0
298	Open;4200.0;14226.0;19.0	0
298	Open;3700.0;10756.0;17.0	0
298	Open;4200.0;14226.0;19.0	0
298	Open;3700.0;10756.0;17.0	0
298	Open;4200.0;14226.0;19.0	0
298	Open;8000.0;14824.0;35.0	0
298	Open;1900.0;6494.0;6.0	0
298	Open;8000.0;14824.0;35.0	0
298	Open;8000.0;14824.0;35.0	0
298	Open;4200.0;14226.0;19.0	0
298	Open;8000.0;14824.0;35.0	0
298	Open;4200.0;14226.0;19.0	0
298	Open;8000.0;14824.0;35.0	0
298	Open;8200.0;12964.0;35.0	0
298	Open;5200.0;13436.0;23.0	0
298	Open;8000.0;14824.0;35.0	0
298	Open;8200.0;12964.0;35.0	0
298	Open;8000.0;14824.0;35.0	0
298	Open;8200.0;12964.0;35.0	0
298	Open;8000.0;14824.0;35.0	0
298	Open;8200.0;12964.0;35.0	0
298	Open;8000.0;14824.0;35.0	0
298	Open;8200.0;12964.0;35.0	0
298	Open;8000.0;14824.0;35.0	0
298	Open;8200.0;12964.0;35.0	0
298	Open;8000.0;14824.0;35.0	0
298	Open;8200.0;12964.0;35.0	0
298	Open;8000.0;14824.0;35.0	0
298	Open;8200.0;12964.0;35.0	0
298	Open;8200.0;12964.0;35.0	0
298	Open;8000.0;14824.0;35.0	0
298	Open;8200.0;12964.0;35.0	0
298	Open;8200.0;12964.0;35.0	0
298	Open;8000.0;14824.0;35.0	0
298	Open;8200.0;12964.0;35.0	0
298	Open;8200.0;12964.0;35.0	0
298	Open;8000.0;14824.0;35.0	0
298	Open;8200.0;12964.0;35.0	0
298	Open;8000.0;14824.0;35.0	0
298	Open;8200.0;12964.0;35.0	0
298	Open;8000.0;14824.0;35.0	0
298	Open;8200.0;12964.0;35.0	0
298	Open;8000.0;14824.0;35.0	0
298	Open;8200.0;12964.0;35.0	0
298	Open;8000.0;14824.0;35.0	0
298	Open;8200.0;12964.0;35.0	0
298	Open;8200.0;12964.0;35.0	0
298	Open;8000.0;14824.0;35.0	0
298	Open;8200.0;12964.0;35.0	0
298	Open;8000.0;14824.0;35.0	0
298	Open;8200.0;12964.0;35.0	0
298	Open;8000.0;14824.0;35.0	0
298	Open;8200.0;12964.0;35.0	0
298	Open;8000.0;14824.0;35.0	0
298	Open;8200.0;12964.0;35.0	0
298	Open;8000.0;14824.0;35.0	0
298	Open;8200.0;12964.0;35.0	0
298	Open;8000.0;14824.0;35.0	0
298	Open;8200.0;12964.0;35.0	0
298	Open;8000.0;14824.0;35.0	0
298	Open;8200.0;12964.0;35.0	0
298	Open;8000.0;14824.0;35.0	0
298	Open;8000.0;14824.0;35.0	0
298	Open;8200.0;12964.0;35.0	0
298	Open;8200.0;12964.0;35.0	0
298	Open;8000.0;14824.0;35.0	0
298	Open;8200.0;12964.0;35.0	0
298	Open;8000.0;14824.0;35.0	0
298	Open;8200.0;12964.0;35.0	0
298	Open;8000.0;14824.0;35.0	0
298	Open;8200.0;12964.0;35.0	0
298	Open;8000.0;14824.0;35.0	0
298	Open;8200.0;12964.0;35.0	0
298	Open;8000.0;14824.0;35.0	0
298	Open;8200.0;12964.0;35.0	0
298	Open;8000.0;14824.0;35.0	0
298	Open;8200.0;12964.0;35.0	0
298	Open;8000.0;14824.0;35.0	0
298	Open;8200.0;12964.0;35.0	0
298	Open;8000.0;14824.0;35.0	0
298	Open;8200.0;12964.0;35.0	0
298	Open;8000.0;14824.0;35.0	0
298	Open;8200.0;12964.0;35.0	0
298	Open;8000.0;14824.0;35.0	0
298	Open;8200.0;12964.0;35.0	0
298	Open;8000.0;14824.0;35.0	0
298	Open;8200.0;12964.0;35.0	0
298	Open;8000.0;14824.0;35.0	0
298	Open;8200.0;12964.0;35.0	0
298	Open;8000.0;14824.0;35.0	0
298	Open;8200.0;12964.0;35.0	0
298	Open;8000.0;14824.0;35.0	0
298	Open;8000.0;14824.0;35.0	0
298	Open;8200.0;12964.0;35.0	0
298	Open;8200.0;12964.0;35.0	0
298	Open;8000.0;14824.0;35.0	0
298	Open;8000.0;14824.0;35.0	0
298	Open;8200.0;12964.0;35.0	0
298	Open;8200.0;12964.0;35.0	0
298	Open;8300.0;12964.0;35.0	0
298	Open;8200.0;12964.0;35.0	0
298	Open;8300.0;12964.0;35.0	0
298	Open;8200.0;12964.0;35.0	0
298	Open;8300.0;12964.0;35.0	0
298	Open;8200.0;12964.0;35.0	0
298	Open;8300.0;12964.0;35.0	0
298	Open;8200.0;12964.0;35.0	0
298	Open;8300.0;12964.0;35.0	0
298	Open;8200.0;12964.0;35.0	0
298	Open;8300.0;12964.0;35.0	0
298	Open;8200.0;12964.0;35.0	0
298	Open;8300.0;12964.0;35.0	0
298	Open;8200.0;12964.0;35.0	0
298	Open;8300.0;12964.0;35.0	0
298	Open;8200.0;12964.0;35.0	0
298	Open;8300.0;12964.0;35.0	0
298	Open;8200.0;12964.0;35.0	0
298	Open;8300.0;12964.0;35.0	0
298	Open;8200.0;12964.0;35.0	0
298	Open;8300.0;12964.0;35.0	0
298	Open;8200.0;12964.0;35.0	0
298	Open;8300.0;12964.0;35.0	0
298	Open;8200.0;12964.0;35.0	0
298	Open;8300.0;12964.0;35.0	0
298	Open;8200.0;12964.0;35.0	0
298	Open;8300.0;12964.0;35.0	0
298	Open;8200.0;12964.0;35.0	0
298	Open;8300.0;12964.0;35.0	0
298	Open;8200.0;12964.0;35.0	0
298	Open;8300.0;12964.0;35.0	0
298	Open;8200.0;12964.0;35.0	0
298	Open;8300.0;12964.0;35.0	0
298	Open;8200.0;12964.0;35.0	0
298	Open;8300.0;12964.0;35.0	0
298	Open;8200.0;12964.0;35.0	0
298	Open;8300.0;12964.0;35.0	0
298	Open;8200.0;12964.0;35.0	0
298	Open;8300.0;12964.0;35.0	0
298	Open;8200.0;12964.0;35.0	0
298	Open;8300.0;12964.0;35.0	0
298	Open;8200.0;12964.0;35.0	0
298	Open;8300.0;12964.0;35.0	0
298	Selected;8300.0;12964.0;35.0	0
298	Open;8300.0;12964.0;35.0	0
298	Open;8300.0;12964.0;35.0	0
298	Open;8300.0;12964.0;35.0	0
298	Open;8300.0;12964.0;35.0	0
298	Open;8300.0;12964.0;35.0	0
298	Open;8300.0;12964.0;35.0	0
298	Open;8300.0;12964.0;35.0	0
298	Open;8300.0;12964.0;35.0	0
298	Open;8200.0;12964.0;35.0	0
298	Open;8300.0;12964.0;35.0	0
298	Open;8300.0;12964.0;35.0	0
298	Open;8300.0;12964.0;35.0	0
298	Open;8300.0;12964.0;35.0	0
298	Open;8300.0;12964.0;35.0	0
298	Open;8300.0;12964.0;35.0	0
298	Open;8300.0;12964.0;35.0	0
298	Open;8300.0;12964.0;35.0	0
298	Open;8300.0;12964.0;35.0	0
299	Scenario;0.1:0.6|-0.7:1.2|-0.6:0.2|-0.3:-0.4|-6.0:2.0|-5.2:1.2|-5.8:3.0|-4.6:1.9|-6.5:3.4|-6.6:2.4|-6.1:1.3|-6.5:0.4|-5.3:2.4|-1.0:5.6|-2.1:6.0|-1.5:6.9|-3.0:5.1|-0.2:5.8|-2.2:7.0|-2.8:6.2|-1.7:5.3|-0.7:7.2|-0.8:6.4|	1
299	Open;2500.0;3509.0;8.0	0
299	Open;2200.0;3509.0;8.0	0
299	Open;2500.0;3509.0;8.0	0
299	Open;2200.0;3509.0;8.0	0
299	Scenario;-0.8:6.4|-0.7:7.2|-1.7:5.3|-2.8:6.2|-2.2:7.0|-0.2:5.8|-3.0:5.1|-1.5:6.9|-2.1:6.0|-1.0:5.6|-4.6:1.9|-5.2:1.2|-0.6:0.2|-0.7:1.2|0.1:0.6|	0
299	Open;1800.0;5034.0;5.0	0
299	Open;1800.0;5034.0;5.0	0
299	Open;3200.0;13577.0;11.0	0
299	Open;3200.0;13577.0;11.0	0
299	Open;3200.0;13577.0;11.0	0
299	Open;1800.0;5034.0;5.0	0
299	Open;3200.0;13577.0;11.0	0
299	Open;3200.0;13577.0;11.0	0
299	Open;4700.0;14036.0;20.0	0
299	Open;3600.0;13583.0;13.0	0
299	Open;3200.0;13577.0;11.0	0
299	Open;4700.0;14036.0;20.0	0
299	Open;3200.0;13583.0;11.0	0
299	Open;3200.0;13583.0;11.0	0
299	Open;3200.0;13583.0;11.0	0
299	Scenario;-0.8:6.4|-0.7:7.2|-1.7:5.3|-2.8:6.2|-2.2:7.0|-0.2:5.8|-3.0:5.1|-1.5:6.9|-2.1:6.0|-1.0:5.6|-5.3:2.4|-6.5:0.4|-6.1:1.3|-6.6:2.4|-6.5:3.4|-4.6:1.9|-5.8:3.0|-5.2:1.2|-7.4:1.4|-6.0:2.0|-2.4:-3.7|-3.1:-4.4|-1.7:-3.4|-1.0:-4.8|-3.2:-3.6|-1.7:-4.4|-1.0:-5.6|-3.8:-3.8|-2.0:-5.1|-1.2:-4.0|0.6:1.0|0.7:0.3|-0.8:-1.6|0.4:-0.8|-0.3:-0.4|-0.6:0.2|-1.4:-1.2|1.0:-0.5|-0.7:1.2|0.1:0.6|	0
299	Open;1200.0;9220.0;5.0	0
299	Open;1200.0;12239.0;5.0	0
299	Open;1200.0;9220.0;5.0	0
299	Open;1200.0;12239.0;5.0	0
299	Open;1200.0;9220.0;5.0	0
299	Open;1200.0;12239.0;5.0	0
299	Open;1200.0;9220.0;5.0	0
299	Open;1200.0;12239.0;5.0	0
299	Open;1200.0;12239.0;5.0	0
299	Open;1200.0;9220.0;5.0	0
299	Open;1200.0;12239.0;5.0	0
299	Open;1200.0;12239.0;5.0	0
299	Open;9000.0;25563.0;37.0	0
299	Open;7000.0;14736.0;30.0	0
299	Open;7600.0;15708.0;32.0	0
299	Open;7900.0;14704.0;31.0	0
299	Open;7400.0;14494.0;31.0	0
299	Open;7600.0;15708.0;32.0	0
299	Open;7400.0;14944.0;31.0	0
299	Open;7400.0;14944.0;31.0	0
300	Scenario;7.4:5.7|6.5:4.7|7.4:4.8|6.8:5.3|6.0:5.1|2.8:-6.0|2.2:-5.6|1.1:-6.3|1.5:-5.9|2.1:-6.4|1.0:-0.5|-0.6:0.2|0.1:-0.4|0.4:-0.8|-0.3:-0.4|-1.4:-1.2|-0.7:1.2|0.1:0.6|	1
300	Open;6300.0;12261.0;25.0	0
300	Scenario;-0.8:6.4|-0.7:7.2|-1.7:5.3|-2.8:6.2|-2.2:7.0|-0.2:5.8|-3.0:5.1|-1.5:6.9|-2.1:6.0|-1.0:5.6|6.9:-0.8|6.5:-1.0|2.0:3.1|-4.5:-6.0|-6.5:-6.8|-7.2:5.5|-5.3:2.4|-6.5:0.4|-6.1:1.3|-6.6:2.4|-6.5:3.4|-4.6:1.9|-5.8:3.0|-5.2:1.2|-7.4:1.4|-6.0:2.0|-2.4:-3.7|-3.1:-4.4|-1.7:-3.4|-1.0:-4.8|-3.2:-3.6|-1.7:-4.4|-1.0:-5.6|-3.8:-3.8|-2.0:-5.1|-1.2:-4.0|0.6:1.0|0.7:0.3|-0.8:-1.6|0.4:-0.8|-0.3:-0.4|-0.6:0.2|-1.4:-1.2|1.0:-0.5|-0.7:1.2|0.1:0.6|2.1:-6.4|1.5:-5.9|1.1:-6.3|2.2:-5.6|2.8:-6.0|6.0:5.1|6.8:5.3|7.4:4.8|6.5:4.7|7.4:5.7|	0
300	Open;2000.0;13880.0;9.0	0
300	Open;2000.0;13880.0;9.0	0
300	Open;2000.0;13880.0;9.0	0
300	Open;2000.0;13880.0;9.0	0
300	Open;2000.0;13880.0;9.0	0
300	Open;2000.0;13880.0;9.0	0
300	Scenario;-0.8:6.4|-0.7:7.2|-1.7:5.3|-2.8:6.2|-2.2:7.0|-0.2:5.8|-3.0:5.1|-1.5:6.9|-2.1:6.0|-1.0:5.6|6.9:-0.8|6.5:-1.0|2.0:3.1|-4.5:-6.0|-6.5:-6.8|-7.2:5.5|-5.3:2.4|-6.5:0.4|-6.1:1.3|-6.6:2.4|-6.5:3.4|-4.6:1.9|-5.8:3.0|-5.2:1.2|-7.4:1.4|-6.0:2.0|-2.4:-3.7|-3.1:-4.4|-1.7:-3.4|-1.0:-4.8|-3.2:-3.6|-1.7:-4.4|-1.0:-5.6|-3.8:-3.8|-2.0:-5.1|-1.2:-4.0|0.6:1.0|0.7:0.3|-0.8:-1.6|0.4:-0.8|-0.3:-0.4|-0.6:0.2|-1.4:-1.2|1.0:-0.5|-0.7:1.2|0.1:0.6|2.1:-6.4|1.5:-5.9|1.1:-6.3|2.2:-5.6|2.8:-6.0|6.0:5.1|6.8:5.3|7.4:4.8|6.5:4.7|7.4:5.7|	0
300	Scenario;-0.8:6.4|-0.7:7.2|-1.7:5.3|-2.8:6.2|-2.2:7.0|-0.2:5.8|-3.0:5.1|-1.5:6.9|-2.1:6.0|-1.0:5.6|6.9:-0.8|6.5:-1.0|2.0:3.1|-4.5:-6.0|-6.5:-6.8|-7.2:5.5|-5.3:2.4|-6.5:0.4|-6.1:1.3|-6.6:2.4|-6.5:3.4|-4.6:1.9|-5.8:3.0|-5.2:1.2|-7.4:1.4|-6.0:2.0|-2.4:-3.7|-3.1:-4.4|-1.7:-3.4|-1.0:-4.8|-3.2:-3.6|-1.7:-4.4|-1.0:-5.6|-3.8:-3.8|-2.0:-5.1|-1.2:-4.0|0.6:1.0|0.7:0.3|-0.8:-1.6|0.4:-0.8|-0.3:-0.4|-0.6:0.2|-1.4:-1.2|1.0:-0.5|-0.7:1.2|0.1:0.6|2.1:-6.4|1.5:-5.9|1.1:-6.3|2.2:-5.6|2.8:-6.0|6.0:5.1|6.8:5.3|7.4:4.8|6.5:4.7|7.4:5.7|	0
300	Open;1500.0;13522.0;7.0	0
300	Open;2000.0;13994.0;11.0	0
300	Open;1800.0;13994.0;8.0	0
300	Open;2000.0;13994.0;11.0	0
300	Open;2400.0;15296.0;14.0	0
300	Open;2000.0;13994.0;11.0	0
300	Open;2000.0;13994.0;11.0	0
300	Selected;2000.0;13994.0;11.0	0
301	Open;2900.0;12852.0;11.0	0
301	Open;1400.0;12038.0;10.0	0
301	Open;2900.0;12852.0;11.0	0
301	Open;1400.0;12038.0;10.0	0
301	Open;2000.0;13880.0;9.0	0
301	Open;2900.0;12852.0;11.0	0
301	Open;2500.0;14694.0;10.0	0
301	Open;2500.0;14694.0;10.0	0
301	Open;1800.0;12038.0;12.0	0
301	Open;2100.0;12852.0;11.0	0
301	Open;2100.0;12852.0;11.0	0
301	Open;1400.0;12038.0;10.0	0
301	Scenario;2.8:-6.0|2.2:-5.1|6.0:-5.8|6.5:-1.0|2.3:-6.8|1.5:-5.9|6.8:-5.3|6.2:-5.6|2.1:-6.6|2.1:-6.4|-1.2:-4.0|-2.0:-5.1|-3.8:-3.8|-1.0:-5.6|-1.7:-4.4|-3.2:-3.6|-1.0:-4.8|-1.7:-3.4|-3.1:-4.4|-2.4:-3.7|-6.0:2.0|-7.4:1.4|-5.2:1.2|-5.8:3.0|-4.6:1.9|-6.5:3.4|-6.6:2.4|-6.1:1.3|-6.5:0.4|-5.3:2.4|-7.2:5.5|-6.5:6.9|-6.5:-6.4|-6.1:2.4|1.1:-6.3|2.2:-5.6|6.0:5.1|6.8:5.3|7.4:4.8|6.5:4.7|7.4:5.7|	0
301	Open;1900.0;13880.0;8.0	0
301	Open;1900.0;13880.0;8.0	0
301	Open;1000.0;6940.0;4.0	0
301	Open;1400.0;13880.0;9.0	0
301	Open;1400.0;13880.0;9.0	0
301	Open;1900.0;13880.0;8.0	0
301	Open;1000.0;6940.0;4.0	0
301	Open;1900.0;13880.0;8.0	0
301	Open;1400.0;13880.0;9.0	0
301	Open;1900.0;13880.0;8.0	0
301	Selected;1900.0;13880.0;8.0	0
301	Open;1900.0;13880.0;10.0	0
301	Open;1900.0;13880.0;10.0	0
301	Open;1000.0;6940.0;4.0	0
301	Open;1900.0;13880.0;8.0	0
301	Open;1900.0;13880.0;10.0	0
301	Open;1400.0;13880.0;9.0	0
301	Open;1400.0;13880.0;9.0	0
301	Open;400.0;3470.0;3.0	0
301	Open;1900.0;13880.0;8.0	0
301	Open;1900.0;13880.0;10.0	0
301	Open;1900.0;13880.0;8.0	0
301	Open;1900.0;13880.0;10.0	0
301	Open;1900.0;13880.0;8.0	0
301	Open;1900.0;13880.0;10.0	0
301	Open;1800.0;16819.0;10.0	0
301	Open;2200.0;14695.0;10.0	0
301	Open;2400.0;19758.0;12.0	0
301	Open;2200.0;14695.0;10.0	0
301	Open;1800.0;16819.0;10.0	0
301	Open;1900.0;13880.0;8.0	0
301	Open;2200.0;14695.0;10.0	0
301	Open;2400.0;19758.0;12.0	0
301	Open;1800.0;16819.0;10.0	0
301	Open;2200.0;14695.0;10.0	0
301	Open;1900.0;13880.0;8.0	0
301	Open;1900.0;13880.0;8.0	0
301	Open;3000.0;14680.0;12.0	0
301	Open;3100.0;14670.0;13.0	0
301	Open;3000.0;14680.0;12.0	0
301	Open;3300.0;14670.0;13.0	0
301	Open;3300.0;14670.0;13.0	0
301	Open;3100.0;14670.0;13.0	0
301	Open;3300.0;14670.0;13.0	0
301	Open;3300.0;14670.0;13.0	0
301	Open;1900.0;13880.0;8.0	0
301	Open;3300.0;14670.0;13.0	0
302	Open;2000.0;13880.0;9.0	0
302	Selected;2000.0;13880.0;9.0	0
302	Open;2000.0;13880.0;9.0	0
302	Scenario;-0.8:6.4|-0.7:7.2|-1.7:5.3|-2.8:6.2|-2.2:7.0|-0.2:5.8|-3.0:5.1|-1.5:6.9|-2.1:6.0|-1.0:5.6|-7.2:5.5|-5.3:2.4|-6.5:0.4|-6.1:1.3|-6.6:2.4|-6.5:3.4|-4.6:1.9|-5.8:3.0|-5.2:1.2|-7.4:1.4|-6.0:2.0|-2.4:-3.7|-3.1:-4.4|-1.7:-3.4|-1.0:-4.8|-3.2:-3.6|-1.7:-4.4|-1.0:-5.6|-3.8:-3.8|-2.0:-5.1|-1.2:-4.0|0.6:1.0|0.7:0.3|-0.8:-1.6|0.4:-0.8|-0.3:-0.4|-0.6:0.2|-1.4:-1.2|1.0:-0.5|-0.7:1.2|0.1:0.6|2.1:-6.4|1.5:-5.9|1.1:-6.3|2.2:-5.6|2.8:-6.0|6.0:5.1|6.8:5.3|7.4:4.8|6.5:4.7|7.4:5.7|	0
303	Open;4700.0;16857.0;21.0	0
303	Open;4400.0;22462.0;20.0	0
303	Open;2400.0;14652.0;13.0	0
303	Open;2400.0;14652.0;13.0	0
303	Open;2400.0;14652.0;13.0	0
303	Open;2700.0;9496.0;10.0	0
303	Open;2700.0;9496.0;10.0	0
303	Scenario;6.9:-0.8|6.5:-1.0|2.0:3.1|-4.5:-6.0|-6.5:-6.8|-2.4:-3.7|-3.1:-4.4|-1.7:-3.4|-1.0:-4.8|-3.2:-3.6|-1.7:-4.4|-1.0:-5.6|-3.8:-3.8|-2.0:-5.1|-1.2:-4.0|0.6:1.0|0.7:0.3|-0.8:-1.6|0.4:-0.8|-0.3:-0.4|-0.6:0.2|-1.4:-1.2|1.0:-0.5|-0.7:1.2|0.1:0.6|2.1:-6.4|1.5:-5.9|1.1:-6.3|2.2:-5.6|2.8:-6.0|6.0:5.1|6.8:5.3|7.4:4.8|6.5:4.7|7.4:5.7|	0
303	Open;1500.0;10730.0;7.0	0
303	Scenario;-0.8:6.4|-0.7:7.2|-2.2:7.0|-0.2:5.8|-1.5:6.9|-1.0:5.6|6.9:-0.8|6.5:-1.0|2.0:3.1|-4.5:-6.0|-6.5:-6.8|-7.2:5.5|-5.3:2.4|-6.5:0.4|-6.1:1.3|-6.6:2.4|-6.5:3.4|-4.6:1.9|-5.8:3.0|-5.2:1.2|-7.4:1.4|-6.0:2.0|-2.4:-3.7|-3.1:-4.4|-1.7:-3.4|-1.0:-4.8|-3.2:-3.6|-1.7:-4.4|-1.0:-5.6|-3.8:-3.8|-2.0:-5.1|-1.2:-4.0|0.6:1.0|0.7:0.3|0.4:-0.8|1.0:-0.5|0.1:0.6|2.1:-6.4|1.5:-5.9|1.1:-6.3|2.2:-5.6|2.8:-6.0|6.0:5.1|6.8:5.3|7.4:4.8|6.5:4.7|7.4:5.7|	0
303	Open;3100.0;12596.0;11.0	0
303	Open;1000.0;5619.0;4.0	0
304	Scenario;7.4:5.7|6.5:4.7|7.4:4.8|6.8:5.3|6.0:5.1|2.8:-6.0|2.2:-5.6|1.1:-6.3|1.5:-5.9|2.1:-6.4|0.1:0.6|-0.7:1.2|1.0:-0.5|-1.4:-1.2|-0.6:0.2|-0.3:-0.4|0.4:-0.8|-0.8:-1.6|0.7:0.3|0.6:1.0|-1.2:-4.0|-2.0:-5.1|-1.0:-5.6|-1.7:-4.4|-1.0:-4.8|-1.7:-3.4|-2.4:-3.7|-6.0:2.0|-7.4:1.4|-5.2:1.2|-5.8:3.0|-4.6:1.9|-6.5:3.4|-6.6:2.4|-6.1:1.3|-6.5:0.4|-5.3:2.4|-7.2:5.5|-6.5:-6.8|-4.5:-6.0|2.0:3.1|6.5:-1.0|6.9:-0.8|-1.0:5.6|-2.1:6.0|-1.5:6.9|-3.0:5.1|-0.2:5.8|-2.2:7.0|-2.8:6.2|-1.7:5.3|-0.7:7.2|-0.8:6.4|	1
304	Open;2000.0;14630.0;7.0	0
304	Open;2000.0;14630.0;7.0	0
304	Open;2000.0;14609.0;7.0	0
304	Open;2000.0;14164.0;7.0	0
304	Open;2000.0;14164.0;7.0	0
304	Open;2000.0;14630.0;7.0	0
304	Open;2000.0;14164.0;7.0	0
304	Open;2000.0;14630.0;7.0	0
304	Open;2000.0;14164.0;7.0	0
304	Open;2000.0;14630.0;7.0	0
304	Open;2000.0;14164.0;7.0	0
304	Open;2000.0;14164.0;7.0	0
304	Open;3400.0;14364.0;13.0	0
304	Open;3400.0;14364.0;13.0	0
304	Open;3400.0;14364.0;13.0	0
304	Open;3400.0;14364.0;13.0	0
304	Open;3400.0;14364.0;13.0	0
304	Scenario;-0.8:6.4|-0.7:7.2|-1.7:5.3|-2.8:6.2|-2.2:7.0|-0.2:5.8|-3.0:5.1|-1.5:6.9|-2.1:6.0|-1.0:5.6|6.9:-0.8|6.5:-1.0|2.0:3.1|-4.5:-6.0|-6.5:-6.8|-7.2:5.5|-5.3:2.4|-6.5:0.4|-6.1:1.3|-6.6:2.4|-6.5:3.4|-4.6:1.9|-5.8:3.0|-7.4:1.4|-6.0:2.0|-3.1:-4.4|-1.7:-3.4|-1.0:-4.8|-3.2:-3.6|-1.7:-4.4|-1.0:-5.6|-3.8:-3.8|-2.0:-5.1|-1.2:-4.0|0.6:1.0|0.7:0.3|-0.8:-1.6|0.4:-0.8|-0.3:-0.4|1.0:-0.5|2.1:-6.4|1.5:-5.9|1.1:-6.3|2.2:-5.6|2.8:-6.0|6.0:5.1|6.8:5.3|7.4:4.8|6.5:4.7|7.4:5.7|	0
304	Open;1800.0;13880.0;9.0	0
304	Open;2100.0;14200.0;9.0	0
304	Open;2100.0;14200.0;9.0	0
304	Open;2100.0;14200.0;9.0	0
304	Open;1800.0;10730.0;7.0	0
304	Open;2100.0;14200.0;9.0	0
304	Open;1800.0;10730.0;8.0	0
304	Open;2100.0;14200.0;9.0	0
304	Open;2100.0;14200.0;9.0	0
304	Open;2100.0;14200.0;9.0	0
304	Selected;2100.0;14200.0;9.0	0
304	Open;3100.0;11528.0;14.0	0
305	Open;2000.0;13880.0;9.0	0
305	Open;2000.0;13880.0;9.0	0
305	Open;500.0;3470.0;2.0	0
305	Open;500.0;3470.0;2.0	0
305	Selected;500.0;3470.0;2.0	0
305	Open;2000.0;13880.0;9.0	0
305	Open;2000.0;13880.0;9.0	0
305	Open;2000.0;13880.0;9.0	0
305	Open;2000.0;13880.0;9.0	0
305	Open;500.0;3470.0;2.0	0
305	Open;500.0;3470.0;2.0	0
305	Open;500.0;3470.0;2.0	0
305	Open;500.0;3470.0;2.0	0
305	Open;500.0;3470.0;2.0	0
305	Open;500.0;3470.0;2.0	0
305	Open;500.0;3470.0;2.0	0
305	Open;500.0;3470.0;2.0	0
305	Selected;500.0;3470.0;2.0	0
305	Open;500.0;3470.0;2.0	0
305	Open;500.0;3470.0;2.0	0
305	Open;500.0;3470.0;2.0	0
305	Open;500.0;3470.0;2.0	0
305	Open;500.0;3470.0;2.0	0
305	Open;500.0;3470.0;2.0	0
305	Open;500.0;3470.0;2.0	0
305	Open;500.0;3470.0;2.0	0
305	Open;500.0;3470.0;2.0	0
305	Open;500.0;3470.0;2.0	0
305	Open;500.0;3470.0;2.0	0
305	Open;500.0;3470.0;2.0	0
305	Open;500.0;3470.0;2.0	0
305	Open;500.0;3470.0;2.0	0
305	Open;500.0;3470.0;2.0	0
305	Open;500.0;3470.0;2.0	0
305	Open;500.0;3470.0;2.0	0
305	Open;500.0;3470.0;2.0	0
305	Open;500.0;3470.0;2.0	0
305	Open;500.0;3470.0;2.0	0
305	Open;500.0;3470.0;2.0	0
305	Open;500.0;3470.0;2.0	0
305	Open;500.0;3470.0;2.0	0
305	Open;500.0;3470.0;2.0	0
305	Open;500.0;3470.0;2.0	0
305	Open;500.0;3470.0;2.0	0
305	Open;500.0;3470.0;2.0	0
305	Open;500.0;3470.0;2.0	0
305	Open;500.0;3470.0;2.0	0
305	Open;500.0;3470.0;2.0	0
305	Open;500.0;3470.0;2.0	0
305	Open;500.0;3470.0;2.0	0
305	Open;500.0;3470.0;2.0	0
305	Open;500.0;3470.0;2.0	0
305	Open;500.0;3470.0;2.0	0
305	Open;500.0;3470.0;2.0	0
305	Open;500.0;3470.0;2.0	0
305	Open;500.0;3470.0;2.0	0
305	Open;500.0;3470.0;2.0	0
305	Open;500.0;3470.0;2.0	0
305	Open;500.0;3470.0;2.0	0
305	Open;500.0;3470.0;2.0	0
305	Open;500.0;3470.0;2.0	0
305	Open;500.0;3470.0;2.0	0
305	Open;500.0;3470.0;2.0	0
305	Open;500.0;3470.0;2.0	0
305	Open;500.0;3470.0;2.0	0
305	Open;500.0;3470.0;2.0	0
305	Open;500.0;3470.0;2.0	0
305	Open;500.0;3470.0;2.0	0
305	Open;2000.0;13880.0;9.0	0
305	Open;2000.0;13880.0;9.0	0
305	Open;500.0;3470.0;2.0	0
305	Open;500.0;3470.0;2.0	0
305	Open;2000.0;13880.0;9.0	0
305	Open;500.0;3470.0;2.0	0
