time_max,bin_id,bincount,xbin,ybin,zbin,rangemin,rangemax,capacitymin,capacitymax,costmin,costmax,binrangemin,binrangemax,bincapacitymin,bincapacitymax,bincostmin,bincostmax
2,1,47,0,0,0,0,69,0,99,1920,16000,0,6.9,0,9.9,1920,3328
2,2,3,1,0,0,0,69,0,99,1920,16000,6.9,13.8,0,9.9,1920,3328
2,3,4,0,1,0,0,69,0,99,1920,16000,0,6.9,9.9,19.8,1920,3328
2,4,1,1,2,0,0,69,0,99,1920,16000,6.9,13.8,19.8,29.7,1920,3328
2,5,2,0,0,1,0,69,0,99,1920,16000,0,6.9,0,9.9,3328,4736
2,6,1,1,0,1,0,69,0,99,1920,16000,6.9,13.8,0,9.9,3328,4736
2,7,2,2,0,1,0,69,0,99,1920,16000,13.8,20.7,0,9.9,3328,4736
2,8,1,1,1,1,0,69,0,99,1920,16000,6.9,13.8,9.9,19.8,3328,4736
2,9,4,0,2,1,0,69,0,99,1920,16000,0,6.9,19.8,29.7,3328,4736
2,10,5,1,2,1,0,69,0,99,1920,16000,6.9,13.8,19.8,29.7,3328,4736
2,11,2,0,3,1,0,69,0,99,1920,16000,0,6.9,29.7,39.6,3328,4736
2,12,2,0,4,1,0,69,0,99,1920,16000,0,6.9,39.6,49.5,3328,4736
2,13,3,1,0,2,0,69,0,99,1920,16000,6.9,13.8,0,9.9,4736,6144
2,14,3,2,0,2,0,69,0,99,1920,16000,13.8,20.7,0,9.9,4736,6144
2,15,2,4,0,2,0,69,0,99,1920,16000,27.6,34.5,0,9.9,4736,6144
2,16,1,6,0,2,0,69,0,99,1920,16000,41.4,48.3,0,9.9,4736,6144
2,17,1,4,1,2,0,69,0,99,1920,16000,27.6,34.5,9.9,19.8,4736,6144
2,18,1,7,1,2,0,69,0,99,1920,16000,48.3,55.2,9.9,19.8,4736,6144
2,19,2,2,3,2,0,69,0,99,1920,16000,13.8,20.7,29.7,39.6,4736,6144
2,20,1,4,0,3,0,69,0,99,1920,16000,27.6,34.5,0,9.9,6144,7552
2,21,1,5,0,3,0,69,0,99,1920,16000,34.5,41.4,0,9.9,6144,7552
2,22,1,6,0,3,0,69,0,99,1920,16000,41.4,48.3,0,9.9,6144,7552
2,23,1,1,4,3,0,69,0,99,1920,16000,6.9,13.8,39.6,49.5,6144,7552
2,24,1,1,5,3,0,69,0,99,1920,16000,6.9,13.8,49.5,59.4,6144,7552
2,25,1,0,0,4,0,69,0,99,1920,16000,0,6.9,0,9.9,7552,8960
2,26,1,0,0,5,0,69,0,99,1920,16000,0,6.9,0,9.9,8960,10368
4,27,49,0,0,0,0,69,0,99,1920,16000,0,6.9,0,9.9,1920,3328
4,28,11,1,0,0,0,69,0,99,1920,16000,6.9,13.8,0,9.9,1920,3328
4,29,4,2,0,0,0,69,0,99,1920,16000,13.8,20.7,0,9.9,1920,3328
4,30,3,0,1,0,0,69,0,99,1920,16000,0,6.9,9.9,19.8,1920,3328
4,31,4,0,2,0,0,69,0,99,1920,16000,0,6.9,19.8,29.7,1920,3328
4,32,3,0,3,0,0,69,0,99,1920,16000,0,6.9,29.7,39.6,1920,3328
4,33,1,0,4,0,0,69,0,99,1920,16000,0,6.9,39.6,49.5,1920,3328
4,34,2,0,5,0,0,69,0,99,1920,16000,0,6.9,49.5,59.4,1920,3328
4,35,3,0,0,1,0,69,0,99,1920,16000,0,6.9,0,9.9,3328,4736
4,36,5,1,0,1,0,69,0,99,1920,16000,6.9,13.8,0,9.9,3328,4736
4,37,3,0,1,1,0,69,0,99,1920,16000,0,6.9,9.9,19.8,3328,4736
4,38,2,1,1,1,0,69,0,99,1920,16000,6.9,13.8,9.9,19.8,3328,4736
4,39,6,0,2,1,0,69,0,99,1920,16000,0,6.9,19.8,29.7,3328,4736
4,40,10,1,2,1,0,69,0,99,1920,16000,6.9,13.8,19.8,29.7,3328,4736
4,41,1,2,2,1,0,69,0,99,1920,16000,13.8,20.7,19.8,29.7,3328,4736
4,42,3,0,3,1,0,69,0,99,1920,16000,0,6.9,29.7,39.6,3328,4736
4,43,3,1,3,1,0,69,0,99,1920,16000,6.9,13.8,29.7,39.6,3328,4736
4,44,2,0,4,1,0,69,0,99,1920,16000,0,6.9,39.6,49.5,3328,4736
4,45,1,0,6,1,0,69,0,99,1920,16000,0,6.9,59.4,69.3,3328,4736
4,46,1,0,0,2,0,69,0,99,1920,16000,0,6.9,0,9.9,4736,6144
4,47,1,1,0,2,0,69,0,99,1920,16000,6.9,13.8,0,9.9,4736,6144
4,48,2,5,0,2,0,69,0,99,1920,16000,34.5,41.4,0,9.9,4736,6144
4,49,5,6,0,2,0,69,0,99,1920,16000,41.4,48.3,0,9.9,4736,6144
4,50,1,0,1,2,0,69,0,99,1920,16000,0,6.9,9.9,19.8,4736,6144
4,51,1,4,1,2,0,69,0,99,1920,16000,27.6,34.5,9.9,19.8,4736,6144
4,52,2,0,2,2,0,69,0,99,1920,16000,0,6.9,19.8,29.7,4736,6144
4,53,6,1,3,2,0,69,0,99,1920,16000,6.9,13.8,29.7,39.6,4736,6144
4,54,9,2,3,2,0,69,0,99,1920,16000,13.8,20.7,29.7,39.6,4736,6144
4,55,3,0,0,3,0,69,0,99,1920,16000,0,6.9,0,9.9,6144,7552
4,56,1,1,0,3,0,69,0,99,1920,16000,6.9,13.8,0,9.9,6144,7552
4,57,1,9,0,3,0,69,0,99,1920,16000,62.1,69,0,9.9,6144,7552
4,58,2,3,1,3,0,69,0,99,1920,16000,20.7,27.6,9.9,19.8,6144,7552
4,59,1,5,1,3,0,69,0,99,1920,16000,34.5,41.4,9.9,19.8,6144,7552
4,60,1,6,1,3,0,69,0,99,1920,16000,41.4,48.3,9.9,19.8,6144,7552
4,61,4,2,3,3,0,69,0,99,1920,16000,13.8,20.7,29.7,39.6,6144,7552
4,62,1,1,4,3,0,69,0,99,1920,16000,6.9,13.8,39.6,49.5,6144,7552
4,63,3,2,4,3,0,69,0,99,1920,16000,13.8,20.7,39.6,49.5,6144,7552
4,64,1,1,5,3,0,69,0,99,1920,16000,6.9,13.8,49.5,59.4,6144,7552
4,65,1,0,0,4,0,69,0,99,1920,16000,0,6.9,0,9.9,7552,8960
4,66,2,0,0,5,0,69,0,99,1920,16000,0,6.9,0,9.9,8960,10368
