session305
Time,User,Action,Type
2020-04-08 20:44:33.523003+00:00,cmu_02,"designer;HotKeyScaleUp;*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++^ab^ac^ad^ae,5,3",client
2020-04-08 20:44:34.820497+00:00,cmu_02,"designer;HotKeyScaleUp;*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++^ab^ac^ad^ae,5,3",client
2020-04-08 20:44:35.705760+00:00,cmu_02,"designer;HotKeyScaleUp;*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++^ab^ac^ad^ae,5,3",client
2020-04-08 20:44:35.981553+00:00,cmu_exp,it works. click the available drone first,chat: Operations Manager @38_36___305
2020-04-08 20:44:36.156132+00:00,cmu_02,"designer;HotKeyScaleDown;*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++^ab^ac^ad^ae,5,3",client
2020-04-08 20:44:36.612023+00:00,cmu_02,"designer;HotKeyScaleDown;*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++^ab^ac^ad^ae,5,3",client
2020-04-08 20:44:37.157781+00:00,cmu_02,"designer;HotKeyScaleUp;*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++^ab^ac^ad^ae,5,3",client
2020-04-08 20:44:37.354210+00:00,cmu_02,"designer;HotKeyScaleUp;*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++^ab^ac^ad^ae,5,3",client
2020-04-08 20:44:37.501453+00:00,cmu_02,"designer;HotKeyScaleUp;*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++^ab^ac^ad^ae,5,3",client
2020-04-08 20:44:38.527716+00:00,cmu_02,"designer;HotKeyScaleUp;*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++^ab^ac^ad^ae,5,3",client
2020-04-08 20:44:44.905165+00:00,cmu_02,"designer;HotKeyScaleUp;*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1++++^ab^ac^ad^ae,5,3",client
2020-04-08 20:44:45.728009+00:00,cmu_02,"designer;HotKeyScaleDown;*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++^ab^ac^ad^ae,5,3",client
2020-04-08 20:44:46.509349+00:00,cmu_06,planner;ToggleWeightIcons:True,client
2020-04-08 20:44:48.739126+00:00,cmu_02,"designer;HotKeyScaleDown;*aMM0++++*bNM2+++*cMN1+++*dLM2+++*eML1+++^ab^ac^ad^ae,5,3",client
2020-04-08 20:44:49.573052+00:00,cmu_02,"designer;HotKeyScaleUp;*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++^ab^ac^ad^ae,5,3",client
2020-04-08 20:44:51.035250+00:00,cmu_03,"designer;MouseClick;ToggleStructure;*aMM0+++++*bNM2+++*cMN2+++*dLM2+++*eML1+++*fNN2*gON0*hOM4*iOO4*jNO4*kPN4^ab^ac^ad^ae^cf^fg^gh^gi^fj^gk,5,3",client
2020-04-08 20:44:51.380042+00:00,cmu_03,"designer;RemovedComponent;*aMM0+++++*bNM2+++*cMN2+++*dLM2+++*eML1+++*fNN2*gON4*hOM4*iOO4*jNO4*kPN4^ab^ac^ad^ae^cf^fg^gh^gi^fj^gk,5,3",client
2020-04-08 20:44:52.331127+00:00,cmu_03,"designer;MouseClick;NoEvent;*aMM0+++++*bNM2+++*cMN2+++*dLM2+++*eML1+++*fNN2*gON4*hOM4*iOO4*jNO4*kPN4^ab^ac^ad^ae^cf^fg^gh^gi^fj^gk,5,3",client
2020-04-08 20:45:16.217380+00:00,cmu_02,what am i designing for? ,chat: All @32___305
2020-04-08 20:44:52.397398+00:00,cmu_03,"designer;RemovedConnector;*aMM0+++++*bNM2+++*cMN2+++*dLM2+++*eML1+++*fNN2*gON4*hOM4*iNO4*jPN4^ab^ac^ad^ae^cf^fg^gh^fi^gj,5,3",client
2020-04-08 20:44:52.881419+00:00,cmu_03,"designer;MouseClick;AssemblyChange;*aMM0+++++*bNM2+++*cMN2+++*dLM2+++*eML1+++*fNN2*gON4*hOM4*kOO4*iNO4*jPN4^ab^ac^ad^ae^cf^fg^gh^gk^fi^gj,5,3",client
2020-04-08 20:44:53.072530+00:00,cmu_06,planner;RunPathAgent,client
2020-04-08 20:44:53.218050+00:00,cmu_06,"planner;PathMetrics;Profit,0,OperatingCost,0,StartUpCost,13881,Number of Deliveries,0,MassDelivered,0,Parcel,0,Food,0",client
2020-04-08 20:44:53.234717+00:00,cmu_06,planner;ServerMessage; Return AI Plan : Success,client
2020-04-08 20:44:53.297921+00:00,cmu_03,"designer;MouseClick;ToggleStructure;*aMM0+++++*bNM2+++*cMN2+++*dLM2+++*eML1+++*fNN2*gON0*hOM4*kOO4*iNO4*jPN4^ab^ac^ad^ae^cf^fg^gh^gk^fi^gj,5,3",client
2020-04-08 20:44:53.347208+00:00,cmu_03,"designer;RemovedComponent;*aMM0+++++*bNM2+++*cMN2+++*dLM2+++*eML1+++*fNN2*gON4*hOM4*kOO4*iNO4*jPN4^ab^ac^ad^ae^cf^fg^gh^gk^fi^gj,5,3",client
2020-04-08 20:44:53.515107+00:00,cmu_04,planner;LoadDatabase,client
2020-04-08 20:44:53.747805+00:00,cmu_03,"designer;RemovedComponent;*aMM0+++++*bNM2+++*cMN2+++*dLM2+++*eML1+++*fNN2*gON4*hOM4*kOO4*iNO4*jPN4^ab^ac^ad^ae^cf^fg^gh^gk^fi^gj,5,3",client
2020-04-08 20:44:53.774961+00:00,cmu_04,planner;ScenarioLoaded:Scenario:251,client
2020-04-08 20:44:54.074778+00:00,cmu_06,planner;LoadDatabase,client
2020-04-08 20:44:54.141254+00:00,cmu_03,"designer;MouseClick;ToggleStructure;*aMM0+++++*bNM2+++*cMN2+++*dLM2+++*eML1+++*fNN2*gON0*hOM4*kOO4*iNO4*jPN4^ab^ac^ad^ae^cf^fg^gh^gk^fi^gj,5,3",client
2020-04-08 20:44:54.251144+00:00,cmu_03,"designer;RemovedComponent;*aMM0+++++*bNM2+++*cMN2+++*dLM2+++*eML1+++*fNN2*gON4*hOM4*kOO4*iNO4*jPN4^ab^ac^ad^ae^cf^fg^gh^gk^fi^gj,5,3",client
2020-04-08 20:44:54.581847+00:00,cmu_06,planner;ScenarioLoaded:Scenario:251,client
2020-04-08 20:44:54.766380+00:00,cmu_03,"designer;MouseClick;ToggleStructure;*aMM0+++++*bNM2+++*cMN2+++*dLM2+++*eML1+++*fNN2*gON4*hOM0*kOO4*iNO4*jPN4^ab^ac^ad^ae^cf^fg^gh^gk^fi^gj,5,3",client
2020-04-08 20:44:54.916251+00:00,cmu_03,"designer;RemovedComponent;*aMM0+++++*bNM2+++*cMN2+++*dLM2+++*eML1+++*fNN2*gON4*hOM4*kOO4*iNO4*jPN4^ab^ac^ad^ae^cf^fg^gh^gk^fi^gj,5,3",client
2020-04-08 20:44:55.191727+00:00,cmu_06,planner;OrthogonalCamera,client
2020-04-08 20:44:55.991472+00:00,cmu_06,planner;OrthogonalCamera,client
2020-04-08 20:44:58.709128+00:00,cmu_06,planner;ResetView,client
2020-04-08 20:44:58.829231+00:00,cmu_04,planner;SelectPath;0;base,client
2020-04-08 20:44:58.845535+00:00,cmu_04,"planner;PathMetrics;Profit,0,OperatingCost,0,StartUpCost,3470,Number of Deliveries,0,MassDelivered,0,Parcel,0,Food,0",client
2020-04-08 20:45:00.042422+00:00,cmu_06,planner;PerspectiveCamera,client
2020-04-08 20:45:02.157502+00:00,cmu_06,planner;ToggleWeightIcons:False,client
2020-04-08 20:45:02.627438+00:00,cmu_06,planner;ToggleWeightIcons:True,client
2020-04-08 20:45:10.174609+00:00,cmu_02,"i can change the design, but i don't know the design objectives ",chat: All @32___305
2020-04-08 20:45:13.364814+00:00,cmu_03,yup,chat: Help @38_35___305
2020-04-08 20:45:17.228314+00:00,cmu_06,"planner;PathMetrics;Profit,0,OperatingCost,0,StartUpCost,13881,Number of Deliveries,0,MassDelivered,0,Parcel,0,Food,0",client
2020-04-08 20:45:17.230294+00:00,cmu_06,planner;SelectPath;0;base,client
2020-04-08 20:45:17.231871+00:00,cmu_06,planner;SelectPath;1;base,client
2020-04-08 20:45:17.257416+00:00,cmu_06,"planner;PathMetrics;Profit,0,OperatingCost,0,StartUpCost,13881,Number of Deliveries,0,MassDelivered,0,Parcel,0,Food,0",client
2020-04-08 20:45:18.031358+00:00,cmu_04,"i've clicked it, it turns green, then i tried the AI planner and it says ""empty plan""",chat: Help @38_36___305
2020-04-08 20:45:24.490990+00:00,cmu_06,planner;ManualPathAdded;RangeTooLong,client
2020-04-08 20:45:26.117398+00:00,cmu_04,and the manual drag and drop isn't working either,chat: Help @38_36___305
2020-04-08 20:45:30.448799+00:00,cmu_02,"designer;HotKeyScaleDown;*aMM0++++*bNM2+++*cMN1+++*dLM2+++*eML1+++^ab^ac^ad^ae,5,3",client
2020-04-08 20:45:30.805867+00:00,cmu_02,"designer;HotKeyScaleDown;*aMM0+++*bNM2+++*cMN1+++*dLM2+++*eML1+++^ab^ac^ad^ae,5,3",client
2020-04-08 20:45:31.146711+00:00,cmu_02,"designer;HotKeyScaleUp;*aMM0++++*bNM2+++*cMN1+++*dLM2+++*eML1+++^ab^ac^ad^ae,5,3",client
2020-04-08 20:45:31.337258+00:00,cmu_02,"designer;HotKeyScaleUp;*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++^ab^ac^ad^ae,5,3",client
2020-04-08 20:45:31.486121+00:00,cmu_02,"designer;HotKeyScaleUp;*aMM0++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++^ab^ac^ad^ae,5,3",client
2020-04-08 20:45:32.075647+00:00,cmu_02,"designer;HotKeyScaleUp;*aMM0+++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++^ab^ac^ad^ae,5,3",client
2020-04-08 20:45:32.286886+00:00,cmu_02,"designer;HotKeyScaleUp;*aMM0++++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++^ab^ac^ad^ae,5,3",client
2020-04-08 20:45:32.544361+00:00,cmu_02,"designer;HotKeyScaleDown;*aMM0+++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++^ab^ac^ad^ae,5,3",client
2020-04-08 20:45:32.697252+00:00,cmu_02,"designer;HotKeyScaleDown;*aMM0++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++^ab^ac^ad^ae,5,3",client
2020-04-08 20:45:32.869311+00:00,cmu_02,"designer;HotKeyScaleDown;*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++^ab^ac^ad^ae,5,3",client
2020-04-08 20:45:33.046465+00:00,cmu_02,"designer;HotKeyScaleDown;*aMM0++++*bNM2+++*cMN1+++*dLM2+++*eML1+++^ab^ac^ad^ae,5,3",client
2020-04-08 20:45:38.856226+00:00,cmu_02,"designer;HotKeyScaleDown;*aMM0++++*bNM2+++*cMN1+++*dLM2+++*eML1+++^ab^ac^ad^ae,5,3",client
2020-04-08 20:45:44.268887+00:00,cmu_04,well presumably the business people have some ideas,chat: All @32___305
2020-04-08 20:45:53.433336+00:00,cmu_exp,it may because your drone does not have enough range or payload,chat: Operations Manager @38_36___305
2020-04-08 20:45:59.428651+00:00,cmu_04,perhaps the idea is that they want a few alternatives that trade off speed for more deliveries or something similar,chat: All @32___305
2020-04-08 20:46:14.074744+00:00,cmu_04,planner;SelectPath;0;base,client
2020-04-08 20:46:14.076350+00:00,cmu_04,"planner;PathMetrics;Profit,0,OperatingCost,0,StartUpCost,3470,Number of Deliveries,0,MassDelivered,0,Parcel,0,Food,0",client
2020-04-08 20:46:22.045815+00:00,cmu_01,"well, designing for the selected costumers ",chat: All @32___305
2020-04-08 20:46:22.098313+00:00,cmu_04,planner;SelectPath;0;base,client
2020-04-08 20:46:22.114672+00:00,cmu_04,"planner;PathMetrics;Profit,0,OperatingCost,0,StartUpCost,3470,Number of Deliveries,0,MassDelivered,0,Parcel,0,Food,0",client
2020-04-08 20:46:22.245434+00:00,cmu_04,planner;SelectPath;0;base,client
2020-04-08 20:46:22.285657+00:00,cmu_04,"planner;PathMetrics;Profit,0,OperatingCost,0,StartUpCost,3470,Number of Deliveries,0,MassDelivered,0,Parcel,0,Food,0",client
2020-04-08 20:46:24.135981+00:00,cmu_02,"designer;Opened;base;*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++^ab^ac^ad^ae,5,3",client
2020-04-08 20:46:30.342107+00:00,cmu_04,planner;ManualPathAdded;RangeTooLong,client
2020-04-08 20:46:31.458762+00:00,cmu_05,planner;LoadDatabase,client
2020-04-08 20:46:31.774191+00:00,cmu_05,planner;ScenarioLoaded:Scenario:251,client
2020-04-08 20:46:35.284092+00:00,cmu_05,planner;ResetView,client
2020-04-08 20:46:36.153813+00:00,cmu_05,planner;ResetView,client
2020-04-08 20:46:47.054131+00:00,cmu_04,i don't see any selected customers,chat: All @32___305
2020-04-08 20:46:48.376116+00:00,cmu_exp,You have 5 minutes left.,chat: Session @40___305
2020-04-08 20:46:56.923073+00:00,cmu_01,"I have sent out the selected costumers, do you all have access to that?",chat: All @32___305
2020-04-08 20:47:05.361959+00:00,cmu_04,"planner;PathMetrics;Profit,0,OperatingCost,0,StartUpCost,3470,Number of Deliveries,0,MassDelivered,0,Parcel,0,Food,0",client
2020-04-08 20:47:05.364134+00:00,cmu_04,planner;SelectPath;0;base,client
2020-04-08 20:47:05.689403+00:00,cmu_04,planner;SelectPath;0;base,client
2020-04-08 20:47:05.710121+00:00,cmu_04,"planner;PathMetrics;Profit,0,OperatingCost,0,StartUpCost,3470,Number of Deliveries,0,MassDelivered,0,Parcel,0,Food,0",client
2020-04-08 20:47:06.303380+00:00,cmu_01,business;LoadDatabase,client
2020-04-08 20:47:06.671565+00:00,cmu_01,business;ScenarioLoaded:Scenario:251,client
2020-04-08 20:47:08.715177+00:00,cmu_04,planner;RunPathAgent,client
2020-04-08 20:47:08.797974+00:00,cmu_04,"planner;PathMetrics;Profit,0,OperatingCost,0,StartUpCost,3470,Number of Deliveries,0,MassDelivered,0,Parcel,0,Food,0",client
2020-04-08 20:47:08.818718+00:00,cmu_04,planner;ServerMessage; Return AI Plan : Success,client
2020-04-08 20:47:13.061381+00:00,cmu_06,planner;LoadDatabase,client
2020-04-08 20:47:13.609646+00:00,cmu_06,planner;ScenarioLoaded:Scenario:251,client
2020-04-08 20:47:13.725057+00:00,cmu_06,planner;LoadDatabase,client
2020-04-08 20:47:14.099685+00:00,cmu_06,planner;ScenarioLoaded:Scenario:251,client
2020-04-08 20:47:23.991984+00:00,cmu_04,"i think that there is a problem, the drone may not have enough range for me to even create an operational plan",chat: All @32___305
2020-04-08 20:48:16.607641+00:00,cmu_01,business;SelectNode;109;True,client
2020-04-08 20:47:31.799491+00:00,cmu_04,planner;RunPathAgent,client
2020-04-08 20:47:31.860365+00:00,cmu_04,"planner;PathMetrics;Profit,0,OperatingCost,0,StartUpCost,3470,Number of Deliveries,0,MassDelivered,0,Parcel,0,Food,0",client
2020-04-08 20:47:31.876152+00:00,cmu_04,planner;ServerMessage; Return AI Plan : Success,client
2020-04-08 20:47:34.024021+00:00,cmu_04,planner;SelectPath;0;base,client
2020-04-08 20:47:34.041234+00:00,cmu_04,"planner;PathMetrics;Profit,0,OperatingCost,0,StartUpCost,3470,Number of Deliveries,0,MassDelivered,0,Parcel,0,Food,0",client
2020-04-08 20:47:34.824693+00:00,cmu_04,planner;RunPathAgent,client
2020-04-08 20:47:34.899831+00:00,cmu_04,"planner;PathMetrics;Profit,0,OperatingCost,0,StartUpCost,3470,Number of Deliveries,0,MassDelivered,0,Parcel,0,Food,0",client
2020-04-08 20:47:34.913272+00:00,cmu_04,planner;ServerMessage; Return AI Plan : Success,client
2020-04-08 20:47:36.399271+00:00,cmu_04,planner;LoadDatabase,client
2020-04-08 20:47:36.681541+00:00,cmu_04,planner;ScenarioLoaded:Scenario:251,client
2020-04-08 20:47:47.857939+00:00,cmu_02,"designer;SubmitToDB;*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++^ab^ac^ad^ae,5,3;test1",client
2020-04-08 20:47:48.871130+00:00,cmu_02,"designer;Evaluated;*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++^ab^ac^ad^ae,5,3;range=10.67639;velocity=8.857729;cost=3470.2",client
2020-04-08 20:47:51.385165+00:00,cmu_02,designer;SubmittingToDB;Submitting:range(mi)=10.67639:velocity(mph)=8.857729:cost($)=3470.2:capacity(lb)=5;tag=test1,client
2020-04-08 20:47:51.405246+00:00,cmu_02,designer;ServerMessage; Submit Vehicle : Success,client
2020-04-08 20:49:19.575454+00:00,cmu_06,planner;ManualPathAdded;VehicleIndex=4;AddedIndex=77,client
2020-04-08 20:47:54.986119+00:00,cmu_01,"okay, so I will try to reduce the selected costomers",chat: All @32___305
2020-04-08 20:47:57.182322+00:00,cmu_02,designer;LoadVehicles,client
2020-04-08 20:47:57.585013+00:00,cmu_01,business;SelectNode;79;True,client
2020-04-08 20:47:58.927898+00:00,cmu_01,business;OrthogonalCamera,client
2020-04-08 20:48:00.241642+00:00,cmu_01,business;SelectNode;85;True,client
2020-04-08 20:48:01.831341+00:00,cmu_01,business;SelectNode;82;True,client
2020-04-08 20:48:02.911483+00:00,cmu_01,business;SelectNode;86;True,client
2020-04-08 20:48:03.327709+00:00,cmu_01,business;SelectNode;84;True,client
2020-04-08 20:48:03.761246+00:00,cmu_01,business;SelectNode;77;True,client
2020-04-08 20:48:04.189554+00:00,cmu_01,business;SelectNode;81;True,client
2020-04-08 20:48:04.617385+00:00,cmu_01,business;SelectNode;78;True,client
2020-04-08 20:48:05.519472+00:00,cmu_01,business;SelectNode;83;True,client
2020-04-08 20:48:05.845343+00:00,cmu_01,business;SelectNode;80;True,client
2020-04-08 20:49:19.739028+00:00,cmu_01,business;ServerMessage; Submit Scenario : Success,client
2020-04-08 20:48:09.122159+00:00,cmu_04,planner;LoadDatabase,client
2020-04-08 20:48:09.549876+00:00,cmu_04,planner;ScenarioLoaded:Scenario:251,client
2020-04-08 20:48:09.576964+00:00,cmu_01,business;OrthogonalCamera,client
2020-04-08 20:48:12.516420+00:00,cmu_06,planner;OrthogonalCamera,client
2020-04-08 20:48:13.149484+00:00,cmu_06,planner;SelectPath;0;base,client
2020-04-08 20:48:13.166278+00:00,cmu_06,"planner;PathMetrics;Profit,0,OperatingCost,0,StartUpCost,13881,Number of Deliveries,0,MassDelivered,0,Parcel,0,Food,0",client
2020-04-08 20:48:13.366192+00:00,cmu_04,planner;SelectPath;0;base,client
2020-04-08 20:48:13.436839+00:00,cmu_04,"planner;PathMetrics;Profit,0,OperatingCost,0,StartUpCost,3470,Number of Deliveries,0,MassDelivered,0,Parcel,0,Food,0",client
2020-04-08 20:48:13.790197+00:00,cmu_04,planner;SelectPath;1;test1,client
2020-04-08 20:48:13.790959+00:00,cmu_04,"planner;PathMetrics;Profit,0,OperatingCost,0,StartUpCost,6940,Number of Deliveries,0,MassDelivered,0,Parcel,0,Food,0",client
2020-04-08 20:48:15.087168+00:00,cmu_01,business;SelectNode;106;True,client
2020-04-08 20:48:15.285855+00:00,cmu_04,planner;SelectPath;0;base,client
2020-04-08 20:48:15.318034+00:00,cmu_04,"planner;PathMetrics;Profit,0,OperatingCost,0,StartUpCost,6940,Number of Deliveries,0,MassDelivered,0,Parcel,0,Food,0",client
2020-04-08 20:48:15.905152+00:00,cmu_06,planner;OrthogonalCamera,client
2020-04-08 20:48:16.278089+00:00,cmu_04,planner;SelectPath;1;test1,client
2020-04-08 20:48:16.324444+00:00,cmu_04,"planner;PathMetrics;Profit,0,OperatingCost,0,StartUpCost,6940,Number of Deliveries,0,MassDelivered,0,Parcel,0,Food,0",client
2020-04-08 20:48:17.049226+00:00,cmu_01,business;SelectNode;108;True,client
2020-04-08 20:48:17.602166+00:00,cmu_06,planner;PerspectiveCamera,client
2020-04-08 20:48:17.746157+00:00,cmu_01,business;SelectNode;104;True,client
2020-04-08 20:48:18.089915+00:00,cmu_04,planner;RunPathAgent,client
2020-04-08 20:48:18.201678+00:00,cmu_04,"planner;PathMetrics;Profit,0,OperatingCost,0,StartUpCost,6940,Number of Deliveries,0,MassDelivered,0,Parcel,0,Food,0",client
2020-04-08 20:48:18.217220+00:00,cmu_04,planner;ServerMessage; Return AI Plan : Success,client
2020-04-08 20:48:18.331200+00:00,cmu_01,business;SelectNode;110;True,client
2020-04-08 20:48:18.797230+00:00,cmu_01,business;SelectNode;103;True,client
2020-04-08 20:48:19.611073+00:00,cmu_06,planner;LoadDatabase,client
2020-04-08 20:48:19.670422+00:00,cmu_01,business;SelectNode;112;True,client
2020-04-08 20:48:19.881258+00:00,cmu_06,planner;LoadDatabase,client
2020-04-08 20:48:19.946545+00:00,cmu_06,planner;ScenarioLoaded:Scenario:251,client
2020-04-08 20:48:20.315002+00:00,cmu_06,planner;ScenarioLoaded:Scenario:251,client
2020-04-08 20:48:21.149655+00:00,cmu_01,business;SelectNode;105;True,client
2020-04-08 20:48:21.647365+00:00,cmu_01,business;SelectNode;111;True,client
2020-04-08 20:48:22.315181+00:00,cmu_01,business;SelectNode;107;True,client
2020-04-08 20:48:22.541682+00:00,cmu_06,planner;SelectPath;4;test1,client
2020-04-08 20:48:22.566131+00:00,cmu_06,"planner;PathMetrics;Profit,0,OperatingCost,0,StartUpCost,17351,Number of Deliveries,0,MassDelivered,0,Parcel,0,Food,0",client
2020-04-08 20:50:32.945666+00:00,cmu_04,the business plan is too ambitious as well,chat: All @32___305
2020-04-08 20:48:25.099109+00:00,cmu_05,planner;ResetView,client
2020-04-08 20:48:25.951160+00:00,cmu_01,business;SubmitScenario,client
2020-04-08 20:48:26.247265+00:00,cmu_04,planner;VehiclePathRemoved;0;base,client
2020-04-08 20:48:26.307477+00:00,cmu_01,business;ServerMessage; Submit Scenario : Success,client
2020-04-08 20:48:27.269845+00:00,cmu_04,planner;VehiclePathRemoved;1;test1,client
2020-04-08 20:48:27.466227+00:00,cmu_05,planner;LoadDatabase,client
2020-04-08 20:48:27.782236+00:00,cmu_05,planner;ScenarioLoaded:Scenario:252,client
2020-04-08 20:48:27.923334+00:00,cmu_04,planner;VehiclePathRemoved;0;base,client
2020-04-08 20:48:28.731109+00:00,cmu_06,planner;VehicleToggle;4;False;test1,client
2020-04-08 20:48:28.760685+00:00,cmu_06,"planner;PathMetrics;Profit,0,OperatingCost,0,StartUpCost,13881,Number of Deliveries,0,MassDelivered,0,Parcel,0,Food,0",client
2020-04-08 20:48:29.561401+00:00,cmu_06,"planner;PathMetrics;Profit,0,OperatingCost,0,StartUpCost,17351,Number of Deliveries,0,MassDelivered,0,Parcel,0,Food,0",client
2020-04-08 20:48:29.563111+00:00,cmu_06,planner;SelectPath;4;test1,client
2020-04-08 20:48:29.942466+00:00,cmu_06,planner;SelectPath;4;test1,client
2020-04-08 20:48:29.959226+00:00,cmu_06,"planner;PathMetrics;Profit,0,OperatingCost,0,StartUpCost,17351,Number of Deliveries,0,MassDelivered,0,Parcel,0,Food,0",client
2020-04-08 20:48:30.014420+00:00,cmu_04,planner;RunPathAgent,client
2020-04-08 20:48:30.118880+00:00,cmu_06,planner;SelectPath;4;test1,client
2020-04-08 20:48:30.139186+00:00,cmu_06,"planner;PathMetrics;Profit,0,OperatingCost,0,StartUpCost,17351,Number of Deliveries,0,MassDelivered,0,Parcel,0,Food,0",client
2020-04-08 20:48:30.160057+00:00,cmu_04,"planner;PathMetrics;Profit,0,OperatingCost,0,StartUpCost,6940,Number of Deliveries,0,MassDelivered,0,Parcel,0,Food,0",client
2020-04-08 20:48:30.176802+00:00,cmu_04,planner;ServerMessage; Return AI Plan : Success,client
2020-04-08 20:48:31.156269+00:00,cmu_06,planner;RunPathAgent,client
2020-04-08 20:48:31.320050+00:00,cmu_06,"planner;PathMetrics;Profit,0,OperatingCost,0,StartUpCost,17351,Number of Deliveries,0,MassDelivered,0,Parcel,0,Food,0",client
2020-04-08 20:48:31.451815+00:00,cmu_06,planner;ServerMessage; Return AI Plan : Success,client
2020-04-08 20:48:31.663318+00:00,cmu_04,planner;SelectPath;1;test1,client
2020-04-08 20:48:31.688037+00:00,cmu_04,"planner;PathMetrics;Profit,0,OperatingCost,0,StartUpCost,6940,Number of Deliveries,0,MassDelivered,0,Parcel,0,Food,0",client
2020-04-08 20:48:32.588237+00:00,cmu_04,planner;RunPathAgent,client
2020-04-08 20:48:32.633998+00:00,cmu_04,"planner;PathMetrics;Profit,0,OperatingCost,0,StartUpCost,6940,Number of Deliveries,0,MassDelivered,0,Parcel,0,Food,0",client
2020-04-08 20:48:32.662243+00:00,cmu_04,planner;ServerMessage; Return AI Plan : Success,client
2020-04-08 20:48:33.515169+00:00,cmu_06,planner;ToggleWeightIcons:False,client
2020-04-08 20:48:33.957260+00:00,cmu_06,planner;ToggleWeightIcons:True,client
2020-04-08 20:48:36.495431+00:00,cmu_01,try again with the updated one ,chat: All @32___305
2020-04-08 20:48:36.639165+00:00,cmu_04,planner;LoadDatabase,client
2020-04-08 20:48:36.934292+00:00,cmu_04,planner;ScenarioLoaded:Scenario:252,client
2020-04-08 20:48:37.753966+00:00,cmu_04,planner;LoadDatabase,client
2020-04-08 20:48:38.003616+00:00,cmu_04,planner;ScenarioLoaded:Scenario:252,client
2020-04-08 20:48:38.097756+00:00,cmu_06,planner;SelectPath;4;test1,client
2020-04-08 20:48:38.113749+00:00,cmu_06,"planner;PathMetrics;Profit,0,OperatingCost,0,StartUpCost,17351,Number of Deliveries,0,MassDelivered,0,Parcel,0,Food,0",client
2020-04-08 20:48:38.692390+00:00,cmu_04,planner;LoadDatabase,client
2020-04-08 20:48:38.997366+00:00,cmu_04,planner;ScenarioLoaded:Scenario:252,client
2020-04-08 20:48:39.928552+00:00,cmu_06,planner;ManualPathAdded;RangeTooLong,client
2020-04-08 20:48:41.046592+00:00,cmu_04,planner;RunPathAgent,client
2020-04-08 20:48:41.162352+00:00,cmu_04,"planner;PathMetrics;Profit,1000,OperatingCost,216,StartUpCost,6940,Number of Deliveries,6,MassDelivered,10,Parcel,10,Food,0",client
2020-04-08 20:48:41.178839+00:00,cmu_04,planner;ServerMessage; Return AI Plan : Success,client
2020-04-08 20:48:42.425431+00:00,cmu_01,and see how it goes,chat: All @32___305
2020-04-08 20:48:47.177968+00:00,cmu_04,got it,chat: All @32___305
2020-04-08 20:48:49.193732+00:00,cmu_04,i have a basic plan now,chat: All @32___305
2020-04-08 20:48:53.693044+00:00,cmu_06,planner;ManualPathAdded;RangeTooLong,client
2020-04-08 20:48:53.937103+00:00,cmu_04,the range is still very long,chat: All @32___305
2020-04-08 20:48:54.044215+00:00,cmu_06,planner;ManualPathAdded;RangeTooLong,client
2020-04-08 20:49:01.879707+00:00,cmu_01,let me try it agian ,chat: All @32___305
2020-04-08 20:49:03.000414+00:00,cmu_06,planner;ManualPathAdded;RangeTooLong,client
2020-04-08 20:49:04.310145+00:00,cmu_01,business;SelectNode;97;True,client
2020-04-08 20:49:05.687410+00:00,cmu_01,business;SelectNode;92;True,client
2020-04-08 20:49:06.161053+00:00,cmu_01,business;SelectNode;90;True,client
2020-04-08 20:49:06.634659+00:00,cmu_04,planner;SubmitPlanToDB;plan 1:plan 1,client
2020-04-08 20:49:06.685056+00:00,cmu_06,planner;ManualPathAdded;RangeTooLong,client
2020-04-08 20:49:06.737156+00:00,cmu_01,business;SelectNode;93;True,client
2020-04-08 20:49:06.753530+00:00,cmu_04,planner;ServerMessage; Submit Plan : Success,client
2020-04-08 20:49:07.309994+00:00,cmu_01,business;SelectNode;88;True,client
2020-04-08 20:49:07.903292+00:00,cmu_01,business;SelectNode;87;True,client
2020-04-08 20:49:08.443459+00:00,cmu_04,planner;LoadDatabase,client
